t,x1,y1,z1,x2,y2,z2,x3,y3,z3,vx1,vy1,vz1,vx2,vy2,vz2,vx3,vy3,vz3
3.29,0.0,0.0,0.0,0.5980903754096698,-0.09959281126462649,-0.009959281126462721,-0.5980903754096698,0.09959281126462649,0.009959281126462721,0.0,0.0,0.0,1.2827941867372663,0.053909780035353044,0.005390978003535225,-1.2827941867372663,-0.053909780035353044,-0.005390978003535224
3.2925,0.0,0.0,0.0,0.6012869193081338,-0.09945630198030538,-0.00994563019803061,-0.6012869193081338,0.09945630198030538,0.00994563019803061,0.0,0.0,0.0,1.2744549931114393,0.055293767729529666,0.005529376772952887,-1.2744549931114393,-0.055293767729529666,-0.0055293767729528865
3.295,0.0,0.0,0.0,0.6044627199185796,-0.09931636157761822,-0.009931636157761894,-0.6044627199185796,0.09931636157761822,0.009931636157761894,0.0,0.0,0.0,1.2661992582523685,0.05665477029028751,0.005665477029028673,-1.2661992582523685,-0.05665477029028751,-0.005665477029028672
3.2975,0.0,0.0,0.0,0.6076179836624211,-0.09917304680482869,-0.009917304680482943,-0.6076179836624211,0.09917304680482869,0.009917304680482943,0.0,0.0,0.0,1.2580252072538702,0.05799335782259654,0.0057993357822595775,-1.2580252072538702,-0.05799335782259654,-0.0057993357822595775
3.3000000000000003,0.0,0.0,0.0,0.6107529125860873,-0.0990264130070335,-0.009902641300703424,-0.6107529125860873,0.0990264130070335,0.009902641300703424,0.0,0.0,0.0,1.2499311184213142,0.05931008104442374,0.005931008104442299,-1.2499311184213142,-0.05931008104442374,-0.005931008104442299
3.3025,0.0,0.0,0.0,0.6138677044952949,-0.09887651417548729,-0.009887651417548802,-0.6138677044952949,0.09887651417548729,0.009887651417548802,0.0,0.0,0.0,1.2419153211922238,0.060605472113095374,0.006060547211309463,-1.2419153211922238,-0.06060547211309538,-0.006060547211309463
3.305,0.0,0.0,0.0,0.6169625530822892,-0.09872340299399532,-0.009872340299399604,-0.6169625530822892,0.09872340299399532,0.009872340299399604,0.0,0.0,0.0,1.2339761941369514,0.06188004542057289,0.006188004542057216,-1.2339761941369514,-0.0618800454205729,-0.006188004542057216
3.3075,0.0,0.0,0.0,0.6200376480446258,-0.09856713088154376,-0.009856713088154449,-0.6200376480446258,0.09856713088154376,0.009856713088154449,0.0,0.0,0.0,1.2261121630884273,0.06313429833697838,0.006313429833697767,-1.2261121630884273,-0.0631342983369784,-0.006313429833697766
3.31,0.0,0.0,0.0,0.6230931752016895,-0.09840774803425016,-0.00984077480342509,-0.6230931752016895,0.09840774803425016,0.00984077480342509,0.0,0.0,0.0,1.2183216993499415,0.06436871191798434,0.006436871191798365,-1.2183216993499415,-0.06436871191798436,-0.006436871191798364
3.3125,0.0,0.0,0.0,0.6261293166065494,-0.09824530346545424,-0.009824530346545497,-0.6261293166065494,0.09824530346545424,0.009824530346545497,0.0,0.0,0.0,1.2106033179848223,0.06558375157785894,0.006558375157785826,-1.2106033179848223,-0.06558375157785896,-0.006558375157785825
3.315,0.0,0.0,0.0,0.6291462506533899,-0.09807984504405308,-0.009807984504405383,-0.6291462506533899,0.09807984504405308,0.009807984504405383,0.0,0.0,0.0,1.202955576184362,0.06677986772968907,0.006677986772968841,-1.202955576184362,-0.06677986772968911,-0.0066779867729688394
3.3175,0.0,0.0,0.0,0.6321441521807594,-0.09791141953118523,-0.009791141953118598,-0.6321441521807594,0.09791141953118523,0.009791141953118598,0.0,0.0,0.0,1.1953770717103325,0.06795749639430347,0.006795749639430282,-1.1953770717103325,-0.06795749639430351,-0.006795749639430281
3.3200000000000003,0.0,0.0,0.0,0.6351231925708775,-0.09774007261536759,-0.009774007261536833,-0.6351231925708775,0.09774007261536759,0.009774007261536833,0.0,0.0,0.0,1.1878664414084452,0.06911705977941815,0.006911705977941752,-1.1878664414084452,-0.06911705977941819,-0.006911705977941749
3.3225000000000002,0.0,0.0,0.0,0.6380835398452395,-0.09756584894618982,-0.009756584894619056,-0.6380835398452395,0.09756584894618982,0.009756584894619056,0.0,0.0,0.0,1.1804223597891077,0.0702589668305251,0.007025896683052447,-1.1804223597891077,-0.07025896683052514,-0.007025896683052445
3.325,0.0,0.0,0.0,0.6410253587567657,-0.09738879216666993,-0.009738879216667067,-0.6410253587567657,0.09738879216666993,0.009738879216667067,0.0,0.0,0.0,1.1730435376718087,0.07138361375504951,0.007138361375504889,-1.1730435376718087,-0.07138361375504955,-0.007138361375504885
3.3275,0.0,0.0,0.0,0.6439488108787272,-0.09720894494437592,-0.009720894494437667,-0.6439488108787272,0.09720894494437592,0.009720894494437667,0.0,0.0,0.0,1.165728720889505,0.07249138452129349,0.007249138452129287,-1.165728720889505,-0.07249138452129353,-0.007249138452129283
3.33,0.0,0.0,0.0,0.6468540546906962,-0.09702634900141734,-0.009702634900141808,-0.6468540546906962,0.09702634900141734,0.009702634900141808,0.0,0.0,0.0,1.1584766890493428,0.07358265133369157,0.0073582651333690945,-1.1584766890493428,-0.07358265133369161,-0.007358265133369093
3.3325,0.0,0.0,0.0,0.6497412456617584,-0.0968410451434111,-0.009684104514341185,-0.6497412456617584,0.0968410451434111,0.009684104514341185,0.0,0.0,0.0,1.151286254346064,0.07465777508589892,0.007465777508589829,-1.151286254346064,-0.07465777508589894,-0.007465777508589826
3.335,0.0,0.0,0.0,0.6526105363312301,-0.0966530732875259,-0.009665307328752665,-0.6526105363312301,0.0966530732875259,0.009665307328752665,0.0,0.0,0.0,1.1441562604244555,0.07571710579323447,0.007571710579323384,-1.1441562604244555,-0.07571710579323448,-0.007571710579323382
3.3375,0.0,0.0,0.0,0.6554620763871202,-0.09646247248970936,-0.009646247248971012,-0.6554620763871202,0.09646247248970936,0.009646247248971012,0.0,0.0,0.0,1.1370855812871785,0.0767609830060014,0.007676098300600076,-1.1370855812871785,-0.0767609830060014,-0.007676098300600075
3.34,0.0,0.0,0.0,0.6582960127425772,-0.09626928097120235,-0.00962692809712031,-0.6582960127425772,0.09626928097120235,0.00962692809712031,0.0,0.0,0.0,1.1300731202443368,0.07778973620520675,0.007778973620520612,-1.1300731202443368,-0.07778973620520675,-0.007778973620520612
3.3425000000000002,0.0,0.0,0.0,0.6611124896064641,-0.09607353614256664,-0.00960735361425674,-0.6611124896064641,0.09607353614256664,0.00960735361425674,0.0,0.0,0.0,1.1231178089184328,0.07880368517965915,0.007880368517965853,-1.1231178089184328,-0.07880368517965915,-0.007880368517965853
3.345,0.0,0.0,0.0,0.663911648542125,-0.0958752746224829,-0.009587527462248367,-0.663911648542125,0.0958752746224829,0.009587527462248367,0.0,0.0,0.0,1.1162186063425943,0.07980314037474477,0.007980314037474416,-1.1162186063425943,-0.07980314037474477,-0.007980314037474416
3.3475,0.0,0.0,0.0,0.6666936285481952,-0.09567453226688191,-0.009567453226688267,-0.6666936285481952,0.09567453226688191,0.009567453226688267,0.0,0.0,0.0,1.1093744979877254,0.08078840324321848,0.008078840324321789,-1.1093744979877254,-0.08078840324321848,-0.008078840324321789
3.35,0.0,0.0,0.0,0.6694585661187754,-0.09547134418882165,-0.009547134418882242,-0.6694585661187754,0.09547134418882165,0.009547134418882242,0.0,0.0,0.0,1.1025844948945958,0.08175976657420415,0.008175976657420356,-1.1025844948945958,-0.08175976657420415,-0.008175976657420357
3.3525,0.0,0.0,0.0,0.6722065953062226,-0.0952657447797047,-0.009526574477970546,-0.6722065953062226,0.0952657447797047,0.009526574477970546,0.0,0.0,0.0,1.095847632834655,0.08271751480490575,0.008271751480490516,-1.095847632834655,-0.08271751480490575,-0.008271751480490516
3.355,0.0,0.0,0.0,0.6749378477823519,-0.09505776772995052,-0.009505776772995128,-0.6749378477823519,0.09505776772995052,0.009505776772995128,0.0,0.0,0.0,1.0891629715016666,0.08366192431956923,0.008366192431956866,-1.0891629715016666,-0.08366192431956924,-0.008366192431956868
3.3575,0.0,0.0,0.0,0.677652452897513,-0.09484744604887303,-0.009484744604887381,-0.677652452897513,0.09484744604887303,0.009484744604887381,0.0,0.0,0.0,1.0825295937351227,0.08459326373599453,0.008459326373599398,-1.0825295937351227,-0.08459326373599454,-0.0084593263735994
3.36,0.0,0.0,0.0,0.6803505377376345,-0.09463481208380126,-0.009463481208380203,-0.6803505377376345,0.09463481208380126,0.009463481208380203,0.0,0.0,0.0,1.0759466047742412,0.08551179418005957,0.008551179418005901,-1.0759466047742412,-0.08551179418005958,-0.008551179418005903
3.3625000000000003,0.0,0.0,0.0,0.6830322271793299,-0.09441989753848055,-0.009441989753848133,-0.6830322271793299,0.09441989753848055,0.009441989753848133,0.0,0.0,0.0,1.0694131315413495,0.08641776954871887,0.008641776954871831,-1.0694131315413495,-0.08641776954871888,-0.008641776954871835
3.365,0.0,0.0,0.0,0.6856976439431547,-0.09420273349079253,-0.009420273349079331,-0.6856976439431547,0.09420273349079253,0.009420273349079331,0.0,0.0,0.0,1.0629283219534642,0.08731143676193812,0.008731143676193757,-1.0629283219534642,-0.08731143676193814,-0.008731143676193761
3.3675,0.0,0.0,0.0,0.6883469086451166,-0.09398335040983043,-0.00939833504098312,-0.6883469086451166,0.09398335040983043,0.00939833504098312,0.0,0.0,0.0,1.0564913442608503,0.08819303600402904,0.008819303600402851,-1.0564913442608503,-0.08819303600402907,-0.008819303600402853
3.37,0.0,0.0,0.0,0.6909801398465214,-0.09376177817236878,-0.009376177817236956,-0.6909801398465214,0.09376177817236878,0.009376177817236956,0.0,0.0,0.0,1.0501013864113875,0.08906280095484377,0.008906280095484324,-1.0501013864113875,-0.0890628009548438,-0.008906280095484326
3.3725,0.0,0.0,0.0,0.6935974541022546,-0.09353804607876413,-0.00935380460787649,-0.6935974541022546,0.09353804607876413,0.00935380460787649,0.0,0.0,0.0,1.0437576554395287,0.08992095901129334,0.00899209590112928,-1.0437576554395287,-0.08992095901129336,-0.008992095901129284
3.375,0.0,0.0,0.0,0.6961989660075901,-0.09331218286832495,-0.009331218286832572,-0.6961989660075901,0.09331218286832495,0.009331218286832572,0.0,0.0,0.0,1.0374593768786593,0.09076773149965148,0.009076773149965096,-1.0374593768786593,-0.09076773149965152,-0.0090767731499651
3.3775,0.0,0.0,0.0,0.6987847882436193,-0.0930842167341882,-0.009308421673418898,-0.6987847882436193,0.0930842167341882,0.009308421673418898,0.0,0.0,0.0,1.031205794195662,0.09160333387910621,0.009160333387910571,-1.031205794195662,-0.09160333387910626,-0.009160333387910573
3.38,0.0,0.0,0.0,0.701355031621393,-0.0928541753377404,-0.009285417533774118,-0.701355031621393,0.0928541753377404,0.009285417533774118,0.0,0.0,0.0,1.024996168246485,0.09242797593702132,0.009242797593702081,-1.024996168246485,-0.09242797593702136,-0.009242797593702083
3.3825000000000003,0.0,0.0,0.0,0.7039098051248712,-0.09262208582262063,-0.00926220858226214,-0.7039098051248712,0.09262208582262063,0.00926220858226214,0.0,0.0,0.0,1.0188297767515198,0.0932418619763701,0.00932418619763696,-1.0188297767515198,-0.09324186197637013,-0.00932418619763696
3.3850000000000002,0.0,0.0,0.0,0.7064492159527699,-0.09238797482834359,-0.009238797482834437,-0.7064492159527699,0.09238797482834359,0.009238797482834437,0.0,0.0,0.0,1.0127059137895968,0.0940451909958029,0.00940451909958024,-1.0127059137895968,-0.09404519099580293,-0.009404519099580242
3.3875,0.0,0.0,0.0,0.7089733695594062,-0.09215186850357962,-0.009215186850358041,-0.7089733695594062,0.09215186850357962,0.009215186850358041,0.0,0.0,0.0,1.0066238893093817,0.0948381568628126,0.009483815686281212,-1.0066238893093817,-0.09483815686281262,-0.009483815686281212
3.39,0.0,0.0,0.0,0.7114823696946242,-0.09191379251913025,-0.009191379251913104,-0.7114823696946242,0.09191379251913025,0.009191379251913104,0.0,0.0,0.0,1.000583028657003,0.09562094848045755,0.009562094848045707,-1.000583028657003,-0.09562094848045755,-0.009562094848045707
3.3925,0.0,0.0,0.0,0.7139763184429037,-0.09167377208063635,-0.009167377208063713,-0.7139763184429037,0.09167377208063635,0.009167377208063713,0.0,0.0,0.0,0.9945826721186923,0.09639374994810615,0.009639374994810566,-0.9945826721186923,-0.09639374994810615,-0.009639374994810566
3.395,0.0,0.0,0.0,0.7164553162610032,-0.09143183194074397,-0.009143183194074476,-0.7164553162610032,0.09143183194074397,0.009143183194074476,0.0,0.0,0.0,0.9886221744798671,0.09715674071639965,0.009715674071639918,-0.9886221744798671,-0.09715674071639965,-0.009715674071639918
3.3975,0.0,0.0,0.0,0.7189194620014251,-0.09118799640531786,-0.009118799640531864,-0.7189194620014251,0.09118799640531786,0.009118799640531864,0.0,0.0,0.0,0.9827009046520263,0.09791009572915584,0.009791009572915536,-0.9827009046520263,-0.09791009572915584,-0.009791009572915536
3.4,0.0,0.0,0.0,0.7213688529575378,-0.09094228934892148,-0.009094228934892227,-0.7213688529575378,0.09094228934892148,0.009094228934892227,0.0,0.0,0.0,0.9768182452378823,0.09865398556580408,0.009865398556580363,-0.9768182452378823,-0.09865398556580408,-0.009865398556580363
3.4025,0.0,0.0,0.0,0.7238035848979846,-0.09069473422587981,-0.009069473422588062,-0.7238035848979846,0.09069473422587981,0.009069473422588062,0.0,0.0,0.0,0.9709735921272014,0.09938857658261922,0.009938857658261876,-0.9709735921272014,-0.09938857658261922,-0.009938857658261876
3.4050000000000002,0.0,0.0,0.0,0.7262237520967844,-0.09044535407954055,-0.009044535407954133,-0.7262237520967844,0.09044535407954055,0.009044535407954133,0.0,0.0,0.0,0.965166354129466,0.10011403104286343,0.010011403104286297,-0.965166354129466,-0.10011403104286343,-0.010011403104286297
3.4075,0.0,0.0,0.0,0.7286294473654709,-0.09019417155246745,-0.009019417155246824,-0.7286294473654709,0.09019417155246745,0.009019417155246824,0.0,0.0,0.0,0.959395952610255,0.10083050724261051,0.010083050724261008,-0.959395952610255,-0.10083050724261051,-0.010083050724261007
3.41,0.0,0.0,0.0,0.7310207620842697,-0.08994120889629482,-0.008994120889629562,-0.7310207620842697,0.08994120889629482,0.008994120889629562,0.0,0.0,0.0,0.9536618211398042,0.1015381596321276,0.010153815963212716,-0.9536618211398042,-0.1015381596321276,-0.010153815963212716
3.4125,0.0,0.0,0.0,0.7333977862323383,-0.08968648798125696,-0.008968648798125775,-0.7333977862323383,0.08968648798125696,0.008968648798125775,0.0,0.0,0.0,0.947963405153393,0.10223713893294556,0.010223713893294514,-0.947963405153393,-0.10223713893294557,-0.010223713893294514
3.415,0.0,0.0,0.0,0.7357606084171109,-0.08943003030540492,-0.008943003030540572,-0.7357606084171109,0.08943003030540492,0.008943003030540572,0.0,0.0,0.0,0.9423001616231614,0.1029275922507544,0.010292759225075398,-0.9423001616231614,-0.1029275922507544,-0.010292759225075396
3.4175,0.0,0.0,0.0,0.738109315902781,-0.08917185700352413,-0.008917185700352492,-0.738109315902781,0.08917185700352413,0.008917185700352492,0.0,0.0,0.0,0.9366715587409916,0.10360966318425643,0.010360966318425603,-0.9366715587409916,-0.10360966318425645,-0.010360966318425601
3.42,0.0,0.0,0.0,0.7404439946379546,-0.08891198885576553,-0.008891198885576632,-0.7404439946379546,0.08891198885576553,0.008891198885576632,0.0,0.0,0.0,0.9310770756120711,0.10428349193011177,0.010428349193011135,-0.9310770756120711,-0.10428349193011177,-0.010428349193011135
3.4225,0.0,0.0,0.0,0.7427647292825111,-0.08865044629600352,-0.008865044629600432,-0.7427647292825111,0.08865044629600352,0.008865044629600432,0.0,0.0,0.0,0.9255162019587647,0.10494921538410966,0.010494921538410926,-0.9255162019587647,-0.10494921538410966,-0.010494921538410924
3.4250000000000003,0.0,0.0,0.0,0.7450716032337058,-0.08838724941993359,-0.008838724941993439,-0.7450716032337058,0.08838724941993359,0.008838724941993439,0.0,0.0,0.0,0.9199884378344164,0.1056069672387003,0.01056069672386999,-0.9199884378344164,-0.1056069672387003,-0.010560696723869988
3.4275,0.0,0.0,0.0,0.7473646986515453,-0.08812241799292293,-0.008812241799292372,-0.7473646986515453,0.08812241799292293,0.008812241799292372,0.0,0.0,0.0,0.9144932933467088,0.10625687807701992,0.010625687807701952,-0.9144932933467088,-0.10625687807701992,-0.01062568780770195
3.43,0.0,0.0,0.0,0.7496440964834801,-0.08785597145762648,-0.00878559714576273,-0.7496440964834801,0.08785597145762648,0.00878559714576273,0.0,0.0,0.0,0.9090302883901912,0.10689907546354517,0.01068990754635448,-0.9090302883901912,-0.10689907546354517,-0.010689907546354476
3.4325,0.0,0.0,0.0,0.7519098764884355,-0.08758792894138225,-0.008758792894138305,-0.7519098764884355,0.08758792894138225,0.008758792894138305,0.0,0.0,0.0,0.9035989523876168,0.10753368403150848,0.01075336840315081,-0.9035989523876168,-0.10753368403150848,-0.010753368403150807
3.435,0.0,0.0,0.0,0.7541621172602277,-0.08731830926339829,-0.008731830926339909,-0.7541621172602277,0.08731830926339829,0.008731830926339909,0.0,0.0,0.0,0.8981988240396999,0.10816082556720986,0.01081608255672095,-0.8981988240396999,-0.10816082556720988,-0.010816082556720948
3.4375,0.0,0.0,0.0,0.7564008962503923,-0.0870471309417447,-0.00870471309417455,-0.7564008962503923,0.0870471309417447,0.00870471309417455,0.0,0.0,0.0,0.8928294510829196,0.10878061909135885,0.010878061909135848,-0.8928294510829196,-0.10878061909135885,-0.010878061909135846
3.44,0.0,0.0,0.0,0.7586262897904625,-0.08677441220016356,-0.008677441220016437,-0.7586262897904625,0.08677441220016356,0.008677441220016437,0.0,0.0,0.0,0.887490390054995,0.10939318093758017,0.010939318093757982,-0.887490390054995,-0.10939318093758019,-0.01093931809375798
3.4425,0.0,0.0,0.0,0.7608383731137327,-0.08650017097470993,-0.008650017097471072,-0.7608383731137327,0.08650017097470993,0.008650017097471072,0.0,0.0,0.0,0.8821812060676527,0.1099986248282178,0.010999862482821745,-0.8821812060676527,-0.1099986248282178,-0.010999862482821744
3.4450000000000003,0.0,0.0,0.0,0.7630372203765405,-0.08622442492023669,-0.008622442492023749,-0.7630372203765405,0.08622442492023669,0.008622442492023749,0.0,0.0,0.0,0.8769014725863113,0.11059706194757073,0.011059706194757038,-0.8769014725863113,-0.11059706194757073,-0.011059706194757036
3.4475000000000002,0.0,0.0,0.0,0.7652229046791,-0.08594719141673696,-0.008594719141673776,-0.7652229046791,0.08594719141673696,0.008594719141673776,0.0,0.0,0.0,0.871650771216309,0.11118860101269447,0.011118860101269413,-0.871650771216309,-0.11118860101269447,-0.011118860101269413
3.45,0.0,0.0,0.0,0.7673954980859284,-0.08566848757555584,-0.008566848757555666,-0.7673954980859284,0.08566848757555584,0.008566848757555666,0.0,0.0,0.0,0.8664286914952866,0.1117733483419035,0.011177334834190316,-0.8664286914952866,-0.1117733483419035,-0.011177334834190316
3.4525,0.0,0.0,0.0,0.7695550716458908,-0.08538833024548612,-0.008538833024548694,-0.7695550716458908,0.08538833024548612,0.008538833024548694,0.0,0.0,0.0,0.8612348306913649,0.1123514079211066,0.011235140792110626,-0.8612348306913649,-0.1123514079211066,-0.011235140792110625
3.455,0.0,0.0,0.0,0.771701695411905,-0.08510673601875961,-0.008510673601876042,-0.771701695411905,0.08510673601875961,0.008510673601876042,0.0,0.0,0.0,0.8560687936067285,0.11292288146811064,0.011292288146811031,-0.8560687936067285,-0.11292288146811064,-0.01129228814681103
3.4575,0.0,0.0,0.0,0.7738354384603382,-0.08482372123694795,-0.008482372123694877,-0.7738354384603382,0.08482372123694795,0.008482372123694877,0.0,0.0,0.0,0.8509301923862425,0.11348786849502634,0.011348786849502603,-0.8509301923862425,-0.11348786849502634,-0.011348786849502603
3.46,0.0,0.0,0.0,0.7759563689091159,-0.08453930199639013,-0.008453930199639095,-0.7759563689091159,0.08453930199639013,0.008453930199639095,0.0,0.0,0.0,0.845818646333979,0.1140464663686631,0.011404646636866278,-0.845818646333979,-0.1140464663686631,-0.011404646636866278
3.4625,0.0,0.0,0.0,0.7780645539231223,-0.0842534941486766,-0.008425349414867741,-0.7780645539231223,0.0842534941486766,0.008425349414867741,0.0,0.0,0.0,0.8407337817791335,0.11459877036413078,0.011459877036413048,-0.8407337817791335,-0.11459877036413078,-0.011459877036413048
3.465,0.0,0.0,0.0,0.7801600597446494,-0.0839663133109322,-0.008396631331093302,-0.7801600597446494,0.0839663133109322,0.008396631331093302,0.0,0.0,0.0,0.8356752318670515,0.11514487372196343,0.011514487372196312,-0.8356752318670515,-0.11514487372196343,-0.011514487372196312
3.4675000000000002,0.0,0.0,0.0,0.7822429517092142,-0.08367777487046808,-0.00836777748704689,-0.7822429517092142,0.08367777487046808,0.00836777748704689,0.0,0.0,0.0,0.8306426363885525,0.115684867704992,0.01156848677049917,-0.8306426363885525,-0.115684867704992,-0.011568486770499169
3.47,0.0,0.0,0.0,0.7843132942594973,-0.08338789398868944,-0.008338789398869026,-0.7843132942594973,0.08338789398868944,0.008338789398869026,0.0,0.0,0.0,0.825635641626675,0.11621884165003371,0.011621884165003342,-0.825635641626675,-0.11621884165003371,-0.011621884165003342
3.4725,0.0,0.0,0.0,0.786371150961561,-0.08309668560591263,-0.008309668560591345,-0.786371150961561,0.08309668560591263,0.008309668560591345,0.0,0.0,0.0,0.8206539002004049,0.11674688301824827,0.011674688301824799,-0.8206539002004049,-0.11674688301824827,-0.011674688301824799
3.475,0.0,0.0,0.0,0.7884165845206444,-0.08280416444604641,-0.008280416444604722,-0.7884165845206444,0.08280416444604641,0.008280416444604722,0.0,0.0,0.0,0.8156970709128628,0.11726907744398955,0.011726907744398926,-0.8156970709128628,-0.11726907744398955,-0.011726907744398926
3.4775,0.0,0.0,0.0,0.7904496567965547,-0.08251034502114078,-0.00825103450211416,-0.7904496567965547,0.08251034502114078,0.00825103450211416,0.0,0.0,0.0,0.8107648186038194,0.11778550878219114,0.011778550878219086,-0.8107648186038194,-0.11778550878219114,-0.011778550878219086
3.48,0.0,0.0,0.0,0.7924704288186624,-0.08221524163580811,-0.008221524163580893,-0.7924704288186624,0.08221524163580811,0.008221524163580893,0.0,0.0,0.0,0.8058568140064298,0.11829625915432285,0.011829625915432258,-0.8058568140064298,-0.11829625915432285,-0.011829625915432258
3.4825,0.0,0.0,0.0,0.7944789608005169,-0.08191886839152074,-0.008191886839152156,-0.7944789608005169,0.08191886839152074,0.008191886839152156,0.0,0.0,0.0,0.8009727336080718,0.11880140899295531,0.011880140899295503,-0.8009727336080718,-0.1188014089929553,-0.011880140899295503
3.485,0.0,0.0,0.0,0.796475312154092,-0.08162123919078965,-0.008162123919079048,-0.796475312154092,0.08162123919078965,0.008162123919079048,0.0,0.0,0.0,0.7961122595151725,0.11930103708497027,0.011930103708497,-0.7961122595151725,-0.11930103708497025,-0.011930103708497
3.4875000000000003,0.0,0.0,0.0,0.7984595415036748,-0.0813223677412282,-0.008132236774122902,-0.7984595415036748,0.0813223677412282,0.008132236774122902,0.0,0.0,0.0,0.7912750793219099,0.1197952206134538,0.011979522061345354,-0.7912750793219099,-0.11979522061345377,-0.011979522061345352
3.49,0.0,0.0,0.0,0.8004317066994106,-0.08102226755950585,-0.008102226755950667,-0.8004317066994106,0.08102226755950585,0.008102226755950667,0.0,0.0,0.0,0.7864608859826758,0.12028403519830932,0.012028403519830907,-0.7864608859826758,-0.12028403519830931,-0.012028403519830906
3.4925,0.0,0.0,0.0,0.8023918648305179,-0.08072095197519531,-0.008072095197519615,-0.8023918648305179,0.08072095197519531,0.008072095197519615,0.0,0.0,0.0,0.7816693776881767,0.1207675549356292,0.012076755493562893,-0.7816693776881767,-0.12076755493562917,-0.012076755493562893
3.495,0.0,0.0,0.0,0.8043400722381829,-0.08041843413451848,-0.00804184341345193,-0.8043400722381829,0.08041843413451848,0.00804184341345193,0.0,0.0,0.0,0.7769002577450717,0.1212458524358601,0.012124585243585985,-0.7769002577450717,-0.12124585243586007,-0.012124585243585985
3.4975,0.0,0.0,0.0,0.8062763845281476,-0.0801147270039948,-0.008011472700399563,-0.8062763845281476,0.0801147270039948,0.008011472700399563,0.0,0.0,0.0,0.7721532344590225,0.12171899886080141,0.012171899886080117,-0.7721532344590225,-0.12171899886080138,-0.012171899886080115
3.5,0.0,0.0,0.0,0.8082008565830051,-0.07980984337399677,-0.007980984337399761,-0.8082008565830051,0.07980984337399677,0.007980984337399761,0.0,0.0,0.0,0.7674280210210437,0.12218706395947285,0.01221870639594726,-0.7674280210210437,-0.12218706395947282,-0.012218706395947259
3.5025,0.0,0.0,0.0,0.8101135425742128,-0.0795037958622167,-0.007950379586221754,-0.8101135425742128,0.0795037958622167,0.007950379586221754,0.0,0.0,0.0,0.762724335397039,0.12265011610288916,0.012265011610288892,-0.762724335397039,-0.12265011610288912,-0.012265011610288892
3.505,0.0,0.0,0.0,0.8120144959738373,-0.07919659691704928,-0.007919659691705012,-0.8120144959738373,0.07919659691704928,0.007919659691705012,0.0,0.0,0.0,0.7580419002204081,0.12310822231777906,0.012310822231777882,-0.7580419002204081,-0.12310822231777903,-0.012310822231777882
3.5075000000000003,0.0,0.0,0.0,0.8139037695660433,-0.07888825882089404,-0.007888825882089487,-0.8139037695660433,0.07888825882089404,0.007888825882089487,0.0,0.0,0.0,0.7533804426876094,0.12356144831928581,0.012356144831928558,-0.7533804426876094,-0.12356144831928578,-0.012356144831928557
3.5100000000000002,0.0,0.0,0.0,0.8157814154583364,-0.07857879369338268,-0.00785787936933835,-0.8157814154583364,0.07857879369338268,0.00785787936933835,0.0,0.0,0.0,0.7487396944565675,0.12400985854268635,0.012400985854268614,-0.7487396944565675,-0.12400985854268631,-0.012400985854268612
3.5125,0.0,0.0,0.0,0.8176474850925793,-0.0782682134945344,-0.007826821349453523,-0.8176474850925793,0.0782682134945344,0.007826821349453523,0.0,0.0,0.0,0.7441193915477995,0.12445351617416754,0.012445351617416733,-0.7441193915477995,-0.1244535161741675,-0.012445351617416731
3.515,0.0,0.0,0.0,0.8195020292557853,-0.07795653002784511,-0.007795653002784594,-0.8195020292557853,0.07795653002784511,0.007795653002784594,0.0,0.0,0.0,0.7395192742481604,0.12489248318069512,0.012489248318069492,-0.7395192742481604,-0.1248924831806951,-0.01248924831806949
3.5175,0.0,0.0,0.0,0.8213450980907067,-0.07764375494331364,-0.007764375494331448,-0.8213450980907067,0.07764375494331364,0.007764375494331448,0.0,0.0,0.0,0.7349390870170838,0.12532682033901416,0.012532682033901395,-0.7349390870170838,-0.12532682033901413,-0.012532682033901395
3.52,0.0,0.0,0.0,0.8231767411062307,-0.07732989974040994,-0.007732989974041076,-0.8231767411062307,0.07732989974040994,0.007732989974041076,0.0,0.0,0.0,0.7303785783952021,0.12575658726381753,0.012575658726381733,-0.7303785783952021,-0.1257565872638175,-0.012575658726381733
3.5225,0.0,0.0,0.0,0.8249970071875934,-0.07701497577098933,-0.007701497577099016,-0.8249970071875934,0.07701497577098933,0.007701497577099016,0.0,0.0,0.0,0.7258375009152384,0.12618184243512015,0.012618184243511995,-0.7258375009152384,-0.12618184243512012,-0.012618184243511993
3.525,0.0,0.0,0.0,0.8268059446064246,-0.07669899424215745,-0.007669899424215828,-0.8268059446064246,0.07669899424215745,0.007669899424215828,0.0,0.0,0.0,0.7213156110150468,0.12660264322487605,0.012660264322487588,-0.7213156110150468,-0.12660264322487605,-0.012660264322487586
3.5275,0.0,0.0,0.0,0.8286036010306383,-0.07638196621908988,-0.007638196621909072,-0.8286036010306383,0.07638196621908988,0.007638196621909072,0.0,0.0,0.0,0.7168126689526955,0.12701904592287597,0.012701904592287578,-0.7168126689526955,-0.12701904592287597,-0.012701904592287578
3.5300000000000002,0.0,0.0,0.0,0.8303900235341783,-0.07606390262781097,-0.007606390262781181,-0.8303900235341783,0.07606390262781097,0.007606390262781181,0.0,0.0,0.0,0.7123284387234677,0.12743110576196223,0.012743110576196206,-0.7123284387234677,-0.12743110576196223,-0.012743110576196206
