t,x1,y1,z1,x2,y2,z2,x3,y3,z3
4.8,-5.2898307113003476e-08,3.2472634561216084e-08,5.4121058333492105e-09,0.9596887570562316,-0.14973917347749893,-0.02495652891291628,-0.9596887041579203,0.14973914100486585,0.024956523500810852
4.805,-5.3732952108457493e-08,3.270911665521548e-08,5.451519515973952e-09,0.9612777605901897,-0.14686110813338643,-0.02447685135556419,-0.9612777068572333,0.14686107542427124,0.02447684590404508
4.8100000000000005,-5.4577272323503e-08,3.294508048411232e-08,5.490846821063197e-09,0.9628341270925632,-0.14397805653291668,-0.023996342755485896,-0.9628340725152867,0.14397802358783765,0.023996337264639487
4.815,-5.5431364127685425e-08,3.3180492775081265e-08,5.530082203145385e-09,0.964357913938615,-0.14109013304153958,-0.023515022173589716,-0.9643578585072466,0.1410900998610483,0.023515016643507927
4.82,-5.629532512607444e-08,3.3415319659186905e-08,5.569220017399544e-09,0.9658491771675415,-0.13819745112192044,-0.02303290852031986,-0.9658491208722121,0.13819741770660232,0.023032902951100262
4.825,-5.716925417877171e-08,3.3649526658466725e-08,5.608254517503301e-09,0.9673079714935062,-0.1353001233596896,-0.02255002055994805,-0.9673079143242478,0.1353000897101645,0.022550014951693956
4.83,-5.80532514206871e-08,3.388307867272198e-08,5.647179853432337e-09,0.9687343503163977,-0.13239826148893225,-0.02206637691482182,-0.9687342922631419,0.13239822760585512,0.022066371267642396
4.835,-5.894741828158074e-08,3.4115939966009885e-08,5.685990069210202e-09,0.9701283657323171,-0.12949197641745488,-0.021581996069575598,-0.9701283067848945,0.12949194230151648,0.021581990383585957
4.84,-5.98518575078666e-08,3.4348074152814956e-08,5.724679100602521e-09,0.9714900685437204,-0.12658137825040663,-0.021096896375067557,-0.9714900086918586,0.12658134390233405,0.02109689065038889
4.845,-6.076667321028033e-08,3.457944418401563e-08,5.763240772732636e-09,0.9728195082676938,-0.12366657628412615,-0.02061109604735414,-0.9728194475010162,0.12366654170468352,0.0206110902841138
4.8500000000000005,-6.169197084959885e-08,3.481001233348526e-08,5.801668797900447e-09,0.9741167331472832,-0.12074767905894893,-0.02012461317649127,-0.9741166714553081,0.12074764424893816,0.020124607374822905
4.855,-6.262785726658168e-08,3.5039740182560195e-08,5.839956772997131e-09,0.9753817901604809,-0.11782479438439826,-0.019637465730732825,-0.9753817275326193,0.11782475934465964,0.019637459890776483
4.86,-6.357444071396171e-08,3.5268588604613346e-08,5.878098176920403e-09,0.9766147250287323,-0.1148980293531002,-0.019149671558849814,-0.9766146614542873,0.11489799408451316,0.019149665680752073
4.865,-6.453183087878779e-08,3.549651774951657e-08,5.916086367984775e-09,0.9778155822257205,-0.11196749036270592,-0.018661248393784104,-0.9778155176938853,0.11196745486618975,0.01866124247769817
4.87,-6.550013890541224e-08,3.572348702776206e-08,5.953914581274976e-09,0.9789844049858836,-0.10903328313745939,-0.018172213856243014,-0.9789843394857404,0.10903324741397394,0.018172207902328867
4.875,-6.647947741912189e-08,3.594945509422772e-08,5.991575925940052e-09,0.9801212353126657,-0.10609551274942451,-0.017682585458237202,-0.980121168833184,0.106095476799971,0.017682579466661713
4.88,-6.746996055041307e-08,3.61743798315718e-08,6.029063382425686e-09,0.9812261139865075,-0.10315428363938316,-0.017192380606563647,-0.9812260465165427,0.10315424746500493,0.017192374577500696
4.885,-6.847170395990997e-08,3.6398218333242133e-08,6.066369799642282e-09,0.9822990805725762,-0.10020969963741473,-0.016701616606235578,-0.982299012100868,0.10020966323919801,0.016701610539866213
4.89,-6.948482486392649e-08,3.662092688608515e-08,6.103487892066367e-09,0.9833401734282419,-0.09726186398316923,-0.01621031066386133,-0.9833401039434128,0.09726182736224397,0.01621030456037387
4.8950000000000005,-7.050944206067128e-08,3.684246095253999e-08,6.1404102367728435e-09,0.9843494297103003,-0.09431087934584426,-0.015718479890973837,-0.984349359200854,0.09431084250338495,0.01571847375056403
4.9,-7.154567595709512e-08,3.706277515240277e-08,6.177129270395626e-09,0.9853268853819462,-0.09135684784388082,-0.015226141307313264,-0.985326813836266,0.0913568107811073,0.015226135130184424
4.905,-7.259364859638286e-08,3.7281823244146774e-08,6.213637286014265e-09,0.9862725752195028,-0.08839987106438092,-0.014733311844063283,-0.98627250262585,0.08839983378255933,0.01473330563042643
4.91,-7.365348368608616e-08,3.749955810578313e-08,6.249926429964011e-09,0.9871865328189068,-0.08544005008226951,-0.01424000834704472,-0.9871864591654189,0.08544001258271308,0.014240002097118721
4.915,-7.472530662689978e-08,3.771593171524775e-08,6.285988698566933e-09,0.9880687906019541,-0.08247748547920353,-0.013746247579867057,-0.9880687158766431,0.08247744776327348,0.013746241293878789
4.92,-7.580924454207988e-08,3.7930895130299595e-08,6.32181593478161e-09,0.9889193798223102,-0.07951227736224303,-0.013252046227040307,-0.9889193040130614,0.07951223943134958,0.013252039905224802
4.925,-7.690542630750467e-08,3.814439846791552e-08,6.357399824768937e-09,0.9897383305712871,-0.07654452538229516,-0.012757420897048996,-0.9897382536658565,0.07654448723789836,0.0127574145396496
4.93,-7.801398258237679e-08,3.835639088316703e-08,6.392731894371603e-09,0.9905256717833903,-0.0735743287523422,-0.012262388125390171,-0.9905255937694035,0.073574290395953,0.012262381732658704
4.9350000000000005,-7.913504584056801e-08,3.856682054756411e-08,6.427803505504776e-09,0.99128143124164,-0.07060178626546465,-0.011766964377577247,-0.99128135210659,0.07060174769864577,0.011766957949774169
4.94,-8.02687504026043e-08,3.8775634626851376e-08,6.462605852455511e-09,0.9920056355826673,-0.0676269963126738,-0.011271166052112105,-0.9920055553139127,0.06762695753704084,0.011271159589506679
4.945,-8.141523246829458e-08,3.898277925824208e-08,6.497129958088519e-09,0.9926983103015925,-0.06465005690055725,-0.010775009483426013,-0.9926982288863557,0.06465001791777965,0.010775002986296479
4.95,-8.257463014999863e-08,3.9188199527074755e-08,6.531366669955707e-09,0.9933594797566849,-0.06167106566875935,-0.010278510944793028,-0.9933593971820506,0.06167102648056147,0.010278504413426783
4.955,-8.374708350653726e-08,3.939183944287815e-08,6.565306656307142e-09,0.9939891671738099,-0.05869011990729993,-0.009781686651216459,-0.9939890834267221,0.05869008051546214,0.009781680085910226
4.96,-8.493273457774309e-08,3.95936419148295e-08,6.59894040200093e-09,0.9945873946506645,-0.05570731657374596,-0.009284552762290794,-0.9945873097179256,0.05570727698010566,0.009284546163350815
4.965,-8.613172741965228e-08,3.979354872659153e-08,6.63225820430957e-09,0.9951541831608067,-0.052722752310246646,-0.008787125385040907,-0.9951540970290751,0.05272271251669952,0.008787118752783126
4.97,-8.734420814033671e-08,3.999150051051333e-08,6.665250168620325e-09,0.9956895525574808,-0.04973652346044402,-0.008289420576740468,-0.9956894652132684,0.04973648346894509,0.008289413911490722
4.9750000000000005,-8.857032493637695e-08,4.018743672118042e-08,6.697906204027158e-09,0.9961935215772411,-0.04674872608626893,-0.007791454347711285,-0.9961934330069119,0.04674868589883378,0.0077914476498055045
4.98,-8.981022812997439e-08,4.0381295608299154e-08,6.730216018811744e-09,0.9966661078433782,-0.043759455984637805,-0.007293242664106095,-0.9966660180331458,0.04375941560334376,0.0072932359338905
4.985,-9.106407020670552e-08,4.057301418890109e-08,6.762169115811187e-09,0.9971073278691523,-0.04076880870405307,-0.006794801450675304,-0.9971072368050778,0.040768768131040425,0.006794794688506613
4.99,-9.233200585391415e-08,4.076252821885199e-08,6.79375478766988e-09,0.9975171970608336,-0.03777687956112939,-0.006296146593521354,-0.9975171047288235,0.03777683879860272,0.006296139799766993
4.995,-9.361419199974437e-08,4.094977216365119e-08,6.824962111973113e-09,0.9978957297205555,-0.0347837636570492,-0.005797293942841321,-0.9978956361063592,0.03478372270727857,0.005797287117879638
5.0,-9.49107878528128e-08,4.113467916850643e-08,6.855779946259976e-09,0.9982429390489834,-0.0317895558939619,-0.005298259315660102,-0.9982428441381913,0.03178951475928425,0.005298252459880585
5.005,-9.622195494252047e-08,4.1317181027669324e-08,6.886196922913077e-09,0.9985588371478017,-0.028794350991337578,-0.0047990584985560455,-0.9985587409258424,0.028794309674158053,0.004799051612359554
5.01,-9.754785716000371e-08,4.1497208153016903e-08,6.916201443922623e-09,0.9988434350220222,-0.02579824350228689,-0.004299707250380928,-0.9988433374741608,0.025798202005080248,0.00429970033417992
5.015,-9.888866079972416e-08,4.167468954186434e-08,6.945781675522433e-09,0.9990967425821187,-0.02280132782985804,-0.00380022130497612,-0.9990966436934536,0.02280128615517002,0.003800214359194882
5.0200000000000005,-1.0024453460169809e-07,4.184955274399418e-08,6.9749255426953895e-09,0.999318768645988,-0.019803698243321996,-0.0033006163738867784,-0.9993186684014491,0.01980365639377077,0.0033006093989616757
5.025,-1.0161564979436298e-07,4.202172382788721e-08,7.003620723545887e-09,0.9995095209407439,-0.016805448894460312,-0.0028009081490764955,-0.9995094193250899,0.016805406872737988,0.002800901145456211
5.03,-1.030021801519503e-07,4.2191127343129746e-08,7.031854643026656e-09,0.9996690061036312,-0.013806673832615652,-0.0023011123054357176,-0.9996689031014467,0.013806631641489826,0.0023011052735815163
5.035,-1.044043021545994e-07,4.235768626507111e-08,7.059614463638565e-09,0.9997972296767282,-0.010807467007271636,-0.001801244501211714,-0.9997971252724218,0.010807424649586886,0.0018012374415976927
5.04,-1.0582219484180958e-07,4.252132200499204e-08,7.086887087244428e-09,0.9998941961173278,-0.007807922298750763,-0.0013013203831249013,-0.9998940902951287,0.007807879777430272,0.0013013132962382574
5.045,-1.0725603992935465e-07,4.268195434853316e-08,7.113659144785022e-09,0.9999599087965749,-0.004808133533695531,-0.0008013555889490283,-0.9999598015405307,0.0048080908517426964,0.0008013484752903278
5.05,-1.0870602188914143e-07,4.2839501409379145e-08,7.1399169885415796e-09,0.9999943699986227,-0.0018081944983337535,-0.00030136574972206443,-0.9999942612925965,0.0018081516588338564,0.000301358609805521
5.055,-1.1017232799748336e-07,4.299387959006578e-08,7.165646685603663e-09,0.9999975809211386,0.0011918010459518943,0.00019863350765887775,-0.9999974707488063,-0.0011918440398299701,-0.00019864067330511688
5.0600000000000005,-1.1165514838506586e-07,4.314500354164036e-08,7.190834011145929e-09,0.9999695416756044,0.004191759347055381,0.0006986265578427932,-0.9999694300204517,-0.004191802492057407,-0.0006986337486763576
5.065,-1.131546760886087e-07,4.3292786122131696e-08,7.2154644415064925e-09,0.9999102512874088,0.00719158664657028,0.0011985977744286111,-0.9999101381327286,-0.0071916299393548835,-0.0011986049898926043
5.07,-1.1467110710423583e-07,4.343713835378687e-08,7.2395231470597385e-09,0.9998197076957346,0.01019118916420584,0.0016985315273678712,-0.9998195930246232,-0.010191232601342675,-0.0016985387668905696
5.075,-1.1620464044255422e-07,4.3577969379030636e-08,7.262994984876255e-09,0.9996979077532376,0.013190473082179043,0.0021984121803634077,-0.999697791548593,-0.013190516660146905,-0.0021984194433579424
5.08,-1.1775547818545214e-07,4.371518641510457e-08,7.285864491162714e-09,0.9995448472255218,0.0161893445295844,0.002698224088264301,-0.9995447294700394,-0.01618938824476929,-0.00269823137412834
5.085,-1.1932382554462216e-07,4.384869470734237e-08,7.30811587347444e-09,0.999360520790406,0.01918770956673168,0.003197951594455517,-0.9993604014665762,-0.019187753415424863,-0.003197958902570937
5.09,-1.2090989092181557e-07,4.3978397481037915e-08,7.3297330026934426e-09,0.9991449220369866,0.02218547416944608,0.0036975790282412517,-0.9991448011270914,-0.02218551814784204,-0.0036975863579737983
5.095,-1.2251388597083506e-07,4.410419589186266e-08,7.350699404764663e-09,0.9988980434644931,0.02518254421332395,0.004197090702220899,-0.9988979209506028,-0.025182588317518316,-0.004197098052919846
5.1000000000000005,-1.2413602566127254e-07,4.422598897478898e-08,7.370998252183222e-09,0.9986198764809389,0.028178825457938803,0.004696470909656708,-0.998619752344909,-0.028178869683926237,-0.004696478280654503
5.105,-1.2577652834399692e-07,4.434367359147596e-08,7.390612355225394e-09,0.9983104114015666,0.031174223530987512,0.005195703921831495,-0.998310285625034,-0.031174267874659566,-0.00519571131244339
5.11,-1.2743561581840308e-07,4.445714437607451e-08,7.409524152916134e-09,0.9979696374470873,0.03416864391237869,0.005694773985396693,-0.9979695100114674,-0.03416868836952153,-0.005694781394920384
5.115,-1.291135134014227e-07,4.456629367940791e-08,7.427715703725862e-09,0.9975975427417161,0.03716199191824593,0.0061936653197079035,-0.9975974136281984,-0.03716203648453807,-0.006193672747423143
5.12,-1.3081044999830798e-07,4.467101151148488e-08,7.445168675989295e-09,0.9971941143110007,0.04015417268488774,0.006692362114148207,-0.9971939835005464,-0.04015421735589771,-0.006692369559316416
5.125,-1.3252665817519326e-07,4.4771185482301375e-08,7.461864338039102e-09,0.9967593380794475,0.04314509115262448,0.0071908485254376635,-0.9967592055527852,-0.04314513592380841,-0.007190855987301533
5.13,-1.3426237423344138e-07,4.4866700740887944e-08,7.477783548047121e-09,0.9962931988679417,0.04613465204956635,0.007689108674927976,-0.9962930646055632,-0.04613469691626553,-0.007689116152711055
5.135,-1.3601783828578155e-07,4.495743991255909e-08,7.492906743565937e-09,0.9957956803909622,0.04912275987528636,0.008187126645881315,-0.9957955443731198,-0.04912280483272473,-0.008187134138787588
5.14,-1.3779329433424524e-07,4.504328303432134e-08,7.507213930763535e-09,0.9952667652535945,0.05210931888439159,0.008684886480732188,-0.9952666274602959,-0.05210936392767307,-0.008684893987945646
5.1450000000000005,-1.3958899034990728e-07,4.51241074883965e-08,7.520684673343864e-09,0.9947064349483369,0.055094233069986995,0.009182372178331422,-0.9947062953593424,-0.05509427819409292,-0.009182379699015619
5.15,-1.4140517835443662e-07,4.519978793381672e-08,7.533298081145989e-09,0.9941146698517046,0.0580774061470222,0.009679567691170626,-0.9941145284465221,-0.05807745134680857,-0.00967957522446823
5.155,-1.4324211450346855e-07,4.5270196236048095e-08,7.545032798414691e-09,0.9934914492206289,0.06105874153552297,0.010176456922587422,-0.9934913059785102,-0.061058786805717635,-0.010176464467619741
5.16,-1.4510005917179816e-07,4.53352013945991e-08,7.555866991735197e-09,0.9928367511886527,0.06403814234369011,0.01067302372394861,-0.9928366060885894,-0.06403818767888994,-0.010673031279815122
5.165,-1.4697927704040726e-07,4.539466946857077e-08,7.565778337624851e-09,0.9921505527619233,0.06701551135086757,0.011169251891811522,-0.9921504057826422,-0.06701555674553546,-0.011169259457589377
5.17,-1.488800371853285e-07,4.544846350010498e-08,7.574744009774482e-09,0.9914328298149812,0.06999075099037015,0.011665125165061952,-0.9914326809349399,-0.06999079643883208,-0.011665132739805479
5.175,-1.5080261316835466e-07,4.549644343568748e-08,7.58274066593223e-09,0.990683557086345,0.07296376333216495,0.01216062722202775,-0.9906834062837278,-0.07296380882860681,-0.012160634804767933
5.18,-1.527472831295989e-07,4.5538466045262394e-08,7.589744434422592e-09,0.9899027081738956,0.07593445006540013,0.012655741677566949,-0.9899025554266083,-0.0759344956038646,-0.012655749267310895
5.1850000000000005,-1.5471432988191373e-07,4.557438483911455e-08,7.595730900293458e-09,0.9890902555300538,0.07890271248077513,0.013150452080129448,-0.9890901008157198,-0.0789027580551584,-0.013150459675859861
5.19,-1.5670404100717274e-07,4.560404998247642e-08,7.600675091083907e-09,0.9882461704567598,0.081868451452743,0.01364474190879076,-0.9882460137527146,-0.08186849705679142,-0.013644749509465363
5.195,-1.5871670895442707e-07,4.562730820781619e-08,7.604551462205508e-09,0.987370423100245,0.08483156742154603,0.014138594570257929,-0.987370264383532,-0.08483161304885267,-0.014138602174808904
5.2,-1.6075263113993656e-07,4.56440027247635e-08,7.607333881929919e-09,0.9864629824456062,0.08779196037506799,0.014631993395844922,-0.986462821692971,-0.08779200601906917,-0.014632001003178317
5.205,-1.6281211004908735e-07,4.565397312762953e-08,7.60899561597552e-09,0.9855238163111736,0.09074952983050456,0.01512492163841768,-0.9855236534990595,-0.09074957548447614,-0.015124929247412808
5.21,-1.648954533402001e-07,4.565705530047798e-08,7.609509311685869e-09,0.9845528913426794,0.09370417481584203,0.015617362469307259,-0.984552726447222,-0.09370422047289581,-0.01561737007881608
5.215,-1.6700297395023643e-07,4.5653081319703515e-08,7.608846981792727e-09,0.9835501730072234,0.09665579385113905,0.016109298975190093,-0.9835500060042452,-0.09665583950421884,-0.016109306584036583
5.22,-1.691349902024102e-07,4.56418793540743e-08,7.606979987756433e-09,0.9825156255870361,0.09960428492960427,0.016600714154934294,-0.9825154564520417,-0.09960433057148212,-0.01660072176191379
5.2250000000000005,-1.7129182591570985e-07,4.5623273562195165e-08,7.603879022676375e-09,0.9814492121730417,0.10254954549846478,0.017091590916411045,-0.9814490408812118,-0.10254959112173682,-0.01709159852028958
5.23,-1.734738105163373e-07,4.55970839873481e-08,7.599514093764348e-09,0.9803508946582191,0.10549147243961517,0.01758191207326944,-0.9803507211844046,-0.10549151803669765,-0.017581919672783046
5.235,-1.7568127915107508e-07,4.5563126449666495e-08,7.59385450437353e-09,0.9792206337307603,0.10842996205004923,0.01807166034167512,-0.9792204580494771,-0.10843000761317419,-0.018071667935529133
5.24,-1.779145729405571e-07,4.552121236138473e-08,7.586868823208271e-09,0.9780583888634662,0.11136491001734229,0.01856081833622396,-0.9780582109488892,-0.11136495553855316,-0.018560825923092297
5.245,-1.801740394330219e-07,4.547114846064282e-08,7.578524839964067e-09,0.976864118296548,0.1142962113895595,0.019049368564926828,-0.9768639381225045,-0.11429625686070646,-0.019049376143451178
5.25,-1.8246003197353977e-07,4.5412737100306975e-08,7.568789613454535e-09,0.9756377790493349,0.11722376058079968,0.019537293430133527,-0.9756375965892988,-0.1172238059935353,-0.01953730099892265
5.255,-1.8477291020087513e-07,4.534577589099976e-08,7.55762941211744e-09,0.9743793269042651,0.12014745133610875,0.02002457522268504,-0.9743791421313509,-0.12014749668188314,-0.020024582780313955
5.26,-1.8711304022288428e-07,4.527005754982169e-08,7.545009688802453e-09,0.9730887163974806,0.12306717670890639,0.020511196118151314,-0.9730885292844363,-0.12306722197896244,-0.020511203663160504
5.265,-1.8948079475034905e-07,4.5185369770868816e-08,7.530895059191133e-09,0.9717659008102832,0.1259828290397091,0.020997138173285097,-0.9717657113294844,-0.12598287422507737,-0.020997145704179657
5.2700000000000005,-1.918765532362378e-07,4.5091495090513695e-08,7.515249279344076e-09,0.9704108321603077,0.12889429993445323,0.021482383322409117,-0.9704106402837505,-0.12889434502594682,-0.021482390837657895
5.275,-1.9430070202043636e-07,4.498821074727638e-08,7.498035222346329e-09,0.9690234611924103,0.13180148024240365,0.02196691337373419,-0.9690232668917043,-0.1318015252306129,-0.021966920871768904
5.28,-1.967536344800018e-07,4.4875288536111586e-08,7.479214854022136e-09,0.9676037373692647,0.1347042600336437,0.02245071000560753,-0.9676035406156263,-0.1347043049089307,-0.022450717484821872
5.285,-1.9923575118497574e-07,4.475249465693889e-08,7.458749207690115e-09,0.9661516088616666,0.13760252857612443,0.022933754762687653,-0.9661514096259114,-0.13760257332861758,-0.022933762221436345
5.29,-2.017474600598097e-07,4.461958955724216e-08,7.436598357929948e-09,0.9646670225385402,0.14049617431226943,0.023416029052045154,-0.9646668207910761,-0.14049621893185749,-0.023416036488642992
5.295,-2.0428917655044549e-07,4.447632776856477e-08,7.41272139333165e-09,0.9631499239566441,0.14338508483511997,0.023897514139186914,-0.9631497196674637,-0.14338512931144626,-0.023897521551907778
5.3,-2.068613237970972e-07,4.4322457736727084e-08,7.3870763881985155e-09,0.9616002573499731,0.1462691468640096,0.02437819114400185,-0.9616000504886454,-0.14626919118646584,-0.024378198531077706
5.305,-2.0946433281278e-07,4.4157721645592655e-08,7.3596203731748206e-09,0.9600179656188508,0.1491482462197562,0.02485804103662628,-0.960017756154514,-0.14914829037747632,-0.024858048396246113
5.3100000000000005,-2.1209864266763282e-07,4.398185523420959e-08,7.330309304769354e-09,0.9584029903187116,0.15202226779936046,0.02533704463322699,-0.9584027782200649,-0.15202231178121417,-0.02533705196353575
5.315,-2.1476470067907685e-07,4.379458760715373e-08,7.299098033745899e-09,0.9567552716485677,0.1548910955501961,0.025815182591699595,-0.956755056883863,-0.15489113934478216,-0.02581518989079708
5.32,-2.1746296260786373e-07,4.3595641037899646e-08,7.265940272351658e-09,0.9550747484391551,0.15775461244368716,0.02629243540728144,-0.9550745309761886,-0.15775465603932665,-0.02629244267322116
5.325,-2.201938928600492e-07,4.3384730765046545e-08,7.230788560354824e-09,0.9533613581407594,0.16061270044845127,0.02676878340807546,-0.9533611379468626,-0.1606127438331805,-0.026768790638863463
5.33,-2.229579646949449e-07,4.316156478122512e-08,7.193594229862284e-09,0.9516150368107138,0.16346524050290412,0.027244206750484265,-0.9516148138527452,-0.16346528366446733,-0.027244213944077934
5.335,-2.257556604390922e-07,4.2925843614511924e-08,7.154307368888589e-09,0.9498357191005682,0.16631211248731062,0.027718685414552018,-0.9498354933449038,-0.1663121554131527,-0.027718692568858824
5.34,-2.2858747170630297e-07,4.2677260102177805e-08,7.112876783647243e-09,0.9480233382429235,0.16915319519527175,0.028192199199212203,-0.9480231096554479,-0.1691532378725303,-0.028192206312088422
5.345,-2.3145389962381428e-07,4.241549915659677e-08,7.069249959535421e-09,0.9461778260379309,0.1719883663046347,0.028664727717439366,-0.9461775945840274,-0.17198840872013232,-0.028664734786688757
5.3500000000000005,-2.3435545506460275e-07,4.214023752314179e-08,7.023373020783165e-09,0.9442991128394473,0.17481750234781593,0.029136250391302902,-0.9442988784839884,-0.17481754448805187,-0.029136257414675352
5.355,-2.3729265888590115e-07,4.185114352989425e-08,6.975190688738212e-09,0.942387127540851,0.1776404786815216,0.029606746446920518,-0.9423868902481882,-0.17764052053266358,-0.029606753422110634
5.36,-2.4026604217397126e-07,4.154787682899282e-08,6.924646238757397e-09,0.9404417975605031,0.18045716945586193,0.030076194909310572,-0.940441557294457,-0.18045721100373718,-0.03007620183395624
5.365,-2.432761464951678e-07,4.1230088129449115e-08,6.871681455675882e-09,0.938463048826863,0.18326744758283692,0.030544574597139728,-0.9384628055507127,-0.18326748881292343,-0.030544581468820615
5.37,-2.4632352415334777e-07,4.0897418921256e-08,6.816236587825179e-09,0.9364508057632458,0.1860711847041897,0.031011864117365198,-0.9364505594397178,-0.18607122560160705,-0.031011870933601218
5.375,-2.494087384536669e-07,4.0549501190615254e-08,6.758250299571085e-09,0.9344049912722205,0.18886825115861322,0.031478041859769115,-0.9344047418634782,-0.1888682917081128,-0.031478048618018846
5.38,-2.5253236397281056e-07,4.018595712611088e-08,6.697659622342616e-09,0.9323255267196473,0.19165851594829755,0.031943085991383166,-0.9323252741872795,-0.1916585561342531,-0.031943092689042225
5.385,-2.5569498683570395e-07,3.980639881565483e-08,6.6343999041230124e-09,0.9302123319183474,0.194441846704808,0.032406974450801575,-0.9302120762233567,-0.1944418865112052,-0.03240698108520092
5.39,-2.588972049987482e-07,3.9410427934031285e-08,6.568404757373905e-09,0.9280653251114029,0.19721810965428066,0.03286968494238036,-0.9280650662141942,-0.19721814906470703,-0.03286969151078456
5.3950000000000005,-2.621396285396279e-07,3.8997635420866116e-08,6.499606005363713e-09,0.9258844229550844,0.1999871695819253,0.033331194930321134,-0.925884160815452,-0.19998720857955915,-0.033331201429926585
5.4,-2.654228799537337e-07,3.8567601148848346e-08,6.427933626871418e-09,0.9236695405014012,0.20274888979582004,0.03379148163263691,-0.9236692750785174,-0.20274892836341957,-0.033791488060569995
5.405,-2.6874759445725213e-07,3.811989358202897e-08,6.3533156992366335e-09,0.9214205911802685,0.205503132089994,0.03425052201499925,-0.9214203224326702,-0.205503170209886,-0.0342505283683144
5.41,-2.721144202969597e-07,3.7654069424025117e-08,6.275678339727276e-09,0.9191374867812943,0.2082497567067766,0.03470829278446301,-0.9191372146668702,-0.20824979436084445,-0.03470829906014081
5.415,-2.7552401906677366e-07,3.7169673255954854e-08,6.1949456451957485e-09,0.9168201374351745,0.21098862229840798,0.03516477038306825,-0.9168198619111516,-0.21098865946807965,-0.035164776578013354
5.42,-2.7897706603110244e-07,3.666623716392971e-08,6.111039629994796e-09,0.9144684515946992,0.21371958588789738,0.03561993098131648,-0.9144681726176294,-0.21371962255413302,-0.03561993709235557
5.425,-2.8247425045504217e-07,3.614328035593102e-08,6.023880162124092e-09,0.9120823360153618,0.21644250282911712,0.03607375047151977,-0.9120820535411075,-0.21644253897239593,-0.036073756495399394
5.43,-2.8601627594146516e-07,3.5600308767896836e-08,5.93338489757864e-09,0.9096616957355704,0.21915722676612076,0.03652620446102038,-0.9096614097192907,-0.21915726236642802,-0.03652621039440475
5.4350000000000005,-2.896038610893188e-07,3.503681435750936e-08,5.839469162642491e-09,0.9072064340524139,0.22186360957591347,0.036977268262652505,-0.907206144448549,-0.2218636446127263,-0.03697727410212113
5.44,-2.932377407169266e-07,3.44522738990514e-08,5.742045753022043e-09,0.9047164524885413,0.22456150128274116,0.037426916880457115,-0.9047161592507966,-0.22456153573501353,-0.03742692262250233
5.445,-2.9691866459619204e-07,3.384615009897127e-08,5.641025119797655e-09,0.9021916507918658,0.22725075009616857,0.037875125016028355,-0.9021913538731974,-0.22725078394231715,-0.03787513065705293
5.45,-3.0064739853756006e-07,3.321789039523043e-08,5.536315169299453e-09,0.8996319269061912,0.2299312023302308,0.03832186705503872,-0.8996316262587888,-0.22993123554811964,-0.03832187259135335
5.455,-3.04424724891882e-07,3.2566926378287944e-08,5.427821166604011e-09,0.8970371769473762,0.2326027023517973,0.03876711705863314,-0.8970368725226474,-0.23260273491872213,-0.03876712248645376
5.46,-3.082514429748605e-07,3.189267328182066e-08,5.3154456506552525e-09,0.8944072951801213,0.23526509253232036,0.039210848755386975,-0.8944069869286745,-0.2352651244249921,-0.03921085407083209
5.465,-3.1212836950954976e-07,3.1194529448110804e-08,5.199088345163166e-09,0.8917421739942117,0.23791821319813306,0.03965303553302243,-0.8917418618658385,-0.23791824439266096,-0.03965304073211023
5.47,-3.160563390871932e-07,3.047187576723688e-08,5.078646065136329e-09,0.8890417038802058,0.24056190257925714,0.04009365042987644,-0.8890413878238628,-0.24056193305113133,-0.04009365550852196
5.4750000000000005,-3.200362046466756e-07,2.972407508920355e-08,4.954012618904156e-09,0.886305773404553,0.24319599675668063,0.040532666126113684,-0.8863054533683444,-0.2431960264807541,-0.04053267108012576
5.48,-3.240688379728664e-07,2.8950471608147123e-08,4.82507870548501e-09,0.8835342691841361,0.24582032960806247,0.04097005493467732,-0.8835339451152944,-0.2458203585585325,-0.040970059759755484
5.485,-3.281551302141425e-07,2.815039021775049e-08,4.6917318071557935e-09,0.8807270758602143,0.24843473275183103,0.041405788791972084,-0.8807267477050802,-0.24843476090221964,-0.041405793483703345
5.49,-3.3229599241935627e-07,2.7323135837006022e-08,4.553856077079432e-09,0.8778840760717652,0.2510390354896268,0.04183983924827137,-0.8778837437757689,-0.251039062812761,-0.0418398438021269
5.495,-3.3649235609453823e-07,2.646799270546019e-08,4.411332221845912e-09,0.8750051504282081,0.253633064747056,0.042272177457842904,-0.8750048139358483,-0.25363309121504707,-0.04227218186917458
5.5,-3.407451737796087e-07,2.558422364707665e-08,4.2640373787829485e-09,0.8720901774814959,0.2562166450127127,0.04270277416878568,-0.8720898367363183,-0.25621667059693465,-0.04270277843282251
5.505,-3.4505541964537875e-07,2.467106930185336e-08,4.111844987892258e-09,0.8691390336975648,0.25878959827542886,0.04313159971257172,-0.8691386886421414,-0.2587896229464965,-0.04313160382441615
5.51,-3.494240901111191e-07,2.372774732432969e-08,3.9546246582673865e-09,0.8661515934271291,0.26135174395971317,0.043558623993285764,-0.8661512440030352,-0.2613517676874588,-0.043558627947909864
5.515,-3.5385220448297634e-07,2.275345154811923e-08,3.7922420288490715e-09,0.8631277288758071,0.26390289885933715,0.04398381647655643,-0.8631273750235989,-0.263902921612787,-0.0439838202687979
