t,x1,y1,z1,x2,y2,z2,x3,y3,z3
0.105,-1.7076977899010677e-05,0.00015394725696238524,7.708157916802607e-05,0.9931126819606798,0.10477814038250566,0.04191319982556206,-0.9930956049827809,-0.020932087639467946,9.718595269893664e-06
0.11,-2.057663820480888e-05,0.0001769582064842069,8.86154161400442e-05,0.9924414820805987,0.10974491494246752,0.04390020235774327,-0.992420905442394,-0.021921873148951637,1.1182226116670585e-05
0.115,-2.4589633243495317e-05,0.00020214799534797536,0.00010124435909646617,0.9917391304537247,0.11470852792491411,0.045885968508368055,-0.9917145408204814,-0.02291067592026197,1.2787132535482832e-05
0.12,-2.9164185650646624e-05,0.00022961358078372825,0.0001150177070045378,0.9910056361260301,0.11966883570321042,0.04787044218421236,-0.9909764719403795,-0.023898449283994053,1.4540108783098352e-05
0.125,-3.4350757985881446e-05,0.0002594516372777659,0.00012998469432678138,0.9902410085298998,0.12462569466002664,0.04985356730567324,-0.9902066577719141,-0.024885146297304313,1.64479999999776e-05
0.13,-4.0202062651391866e-05,0.00029175854348953217,0.00014619448812605812,0.9894452574821931,0.12957896118743512,0.05183528780725614,-0.9894050554195419,-0.025870719730924564,1.851770461780217e-05
0.135,-4.677307680585358e-05,0.000326630368462797,0.00016369618505737804,0.9886183931821082,0.1345284916869077,0.053815547638037094,-0.9885716201053024,-0.0268551220553704,2.0756176905526085e-05
0.14,-5.4121056441686874e-05,0.0003641628579052781,0.0001825388083757555,0.9877604262089829,0.13947414256930585,0.055794290762119704,-0.9877063051525413,-0.027838305427211038,2.317042950453767e-05
0.145,-6.230555116601621e-05,0.0004044514202907872,0.00020277130491992332,0.986871367520017,0.1444157702548218,0.05777146115907636,-0.9868090619688511,-0.028820221675112504,2.5767536003700404e-05
0.15,-7.13884197385246e-05,0.00044759111276889096,0.00022444254206953313,0.9859512284479125,0.14935323117286842,0.05974700282437323,-0.9858798400281742,-0.029800822285637227,2.8554633557216392e-05
0.155,-8.143384637519265e-05,0.000493676626873046,0.00024760130467446043,0.9850000206984335,0.15428638176191672,0.06172085976977844,-0.9849185868520585,-0.030780058388789684,3.153892554708712e-05
0.16,-9.250835782691333e-05,0.0005428022740181752,0.00027229629195483883,0.9840177563478846,0.1592150784692798,0.06369297602375319,-0.9839252479900578,-0.03175788074329787,3.472768429194689e-05
0.165,-0.00010468084124197249,0.0005950619707786465,0.00029857611437044296,0.9830044478405073,0.16413917775084175,0.06566329563182549,-0.9828997669992654,-0.03273423972162031,3.812825380404363e-05
0.17,-0.00011802256282138576,0.0006505492239376172,0.00032648929045804174,0.9819601079857957,0.16905853607073082,0.06763176265694579,-0.9818420854229745,-0.033709085294668345,4.1748052596142205e-05
0.17500000000000002,-0.00013260718727608217,0.000709357115298707,0.0003560842436353434,0.9808847499557288,0.17397300990093476,0.06959832117982451,-0.9807521427684528,-0.03468236701623336,4.55945765401253e-05
0.18,-0.00014851079809492473,0.0007715782862509629,0.00038740929897015356,0.9797783872819213,0.17888245572085792,0.07156291529925074,-0.9796298764838266,-0.0356540340071088,4.967540177906659e-05
0.185,-0.00016581191863255945,0.0008373049220780812,0.00042051267991336845,0.9786410338526917,0.18378673001681856,0.07352548913239204,-0.9784752219340593,-0.036624034938896544,5.39981876945517e-05
0.19,-0.00018459153402608118,0.0009066287360028449,0.00045544250499442244,0.977472703910047,0.18868568928148477,0.07548598681507453,-0.977288112376021,-0.03759231801748751,5.857067993102134e-05
0.195,-0.00020493311394950884,0.0009796409529577441,0.0004922467844778137,0.9762734120465848,0.19357919001324844,0.07744435250204325,-0.9760684789326354,-0.03855883096620609,6.340071347891203e-05
0.2,-0.00022692263621505954,0.0010564322930727418,0.0005309734169793286,0.9750431732023123,0.19846708871553562,0.07940053036720227,-0.9748162505660973,-0.03952352100860826,6.849621581836946e-05
0.20500000000000002,-0.00025064861123021186,0.0011370929548711456,0.0005716701860405846,0.9737820026613806,0.20334924189605197,0.08135446460383408,-0.9735313540501506,-0.040486334850923,7.386521012530912e-05
0.21,-0.00027620210731954845,0.0012217125981645511,0.0006143847566605154,0.9724899160487364,0.2082255060659623,0.08330609942479786,-0.9722137139414169,-0.041447218664126734,7.951581854159948e-05
0.215,-0.00030367677692037077,0.0013103803266378208,0.0006591646717824182,0.9711669293266882,0.21309573773900295,0.08525537906270642,-0.970863252549768,-0.04240611806564068,8.545626551114278e-05
0.22,-0.00033316888601030745,0.0014031846695559938,0.0007060573486421444,0.9698130587914935,0.2179597934304195,0.08720224777005403,-0.9694798899054833,-0.04336297809997539,9.169488130379662e-05
0.225,-0.00036477734399952374,0.0015002135633256893,0.0007551100750998113,0.9684283210698129,0.22281752965586255,0.08914664981932957,-0.9680635437258135,-0.044317743219188147,9.82401055705932e-05
0.23,-0.0003986037302439932,0.0016015543335708808,0.0008063700060609431,0.9670127331149483,0.22766880293041195,0.09108852950315953,-0.9666141293847044,-0.04527035726398273,0.0001051004907794962
0.23500000000000001,-0.00043475232714090535,0.001707293675503306,0.000859884159622944,0.965566312203212,0.232513469767267,0.09302783113435996,-0.9651315598760711,-0.046220763442770235,0.00011228470601707103
0.24,-0.00047333015194986144,0.0018175176345204516,0.0009156994132680954,0.964089075930084,0.23735138667646613,0.09496449904599072,-0.9636157457781341,-0.04716890431098654,0.00011980154074113016
0.245,-0.000514446989944307,0.0019323115863224534,0.000973862499983488,0.962581042206307,0.24218241016351802,0.09689847759138326,-0.9620665952163627,-0.04811472174984047,0.0001276599086331956
0.25,-0.0005582154289456308,0.002051760216521748,0.0010344200043035363,0.9610422292539164,0.24700639672794247,0.09882971114414069,-0.9604840138249708,-0.049058156944464235,0.0001358688515557141
0.255,-0.0006047508952658298,0.0021759474997259678,0.0010974183582718546,0.9594726556022051,0.25182320286171983,0.10075814409811053,-0.9588679047069393,-0.04999915036144583,0.00014443754361754597
0.26,-0.0006541716910846297,0.0023049566780745353,0.001162903837319255,0.9578723400836194,0.25663268504764813,0.10268372086732942,-0.9572181683925348,-0.05093764172572271,0.0001533752953512479
0.265,-0.0007065990332869584,0.0024388702392094527,0.0012309225560546365,0.9562413018295849,0.26143469975760697,0.10460638588593962,-0.9555347027962979,-0.051873569996816506,0.00016269155800567033
0.27,-0.0007621570937866647,0.0025777698936607415,0.001301520463965535,0.9545795602662588,0.2662291034507273,0.106526083608077,-0.9538174031724722,-0.05280687334438812,0.00017239592795738936
0.275,-0.0008209730413623802,0.002721736551627027,0.0013747433410251026,0.9528871351102081,0.2710157525714658,0.10844275850773034,-0.9520661620688456,-0.05373748912309286,0.00018249815124449456
0.28,-0.0008831770850314138,0.00287085029913173,0.001450636793202276,0.9511640463640093,0.2757945035475834,0.11035635507857143,-0.9502808692789779,-0.054665353846715115,0.0001930081282262525
0.28500000000000003,-0.0009489025189875778,0.00302519037353535,0.001529246247871917,0.9494103143117701,0.28056521278802665,0.11226681783375589,-0.9484614117927826,-0.05559040316156201,0.00020393591837216665
0.29,-0.001018285769128837,0.003184835138384303,0.0016106169491216737,0.9476259595145679,0.2853277366807115,0.11417409130569434,-0.9466076737454391,-0.05651257181909577,0.00021529174518395414
0.295,-0.0010914664412006807,0.003349862057576818,0.0016947939529523518,0.9458110028058045,0.29008193159020734,0.11607812004579367,-0.9447195363646039,-0.05743179364778413,0.00022708600125396057
0.3,-0.0011685873705810997,0.003520347668826319,0.0017818221223685395,0.9439654652864758,0.2948276538553221,0.11797884862416791,-0.9427968779158947,-0.058348001524148374,0.00023932925346353134
0.305,-0.0012497946737330787,0.0036963675564028247,0.0018717461223562782,0.9420893683203513,0.299564759786586,0.11987622162931885,-0.9408395736466183,-0.05926112734298872,0.0002520322483248629
0.31,-0.001335237801350487,0.003877996323132798,0.0019646104147445272,0.9401827335290638,0.30429310566363355,0.12177018366778561,-0.9388474957277134,-0.0601711019867662,0.0002652059174698518
0.315,-0.0014250695932232673,0.004065307561637946,0.002060459252947202,0.9382455827871061,0.3090125477324832,0.12366067936376332,-0.9368205131938829,-0.06107785529412103,0.00027886138328946363
0.32,-0.001519446338782238,0.004258373823463544,0.0021593366763472876,0.9362779382170683,0.3137229422025863,0.12554765335866575,-0.9347584918782861,-0.06198131602604967,0.0002930099649869718
0.325,-0.0016185278430673848,0.004457266586432775,0.002261286504388516,0.9342798221850681,0.3184241452436179,0.1274310503106211,-0.9326612943420008,-0.06288141183005054,0.0003076631849903807
0.33,-0.0017224774783266964,0.0046620562262677185,0.002366352331426037,0.9322512572947204,0.3231160129827654,0.1293108148940659,-0.9305287798163937,-0.06377806920903294,0.00032283277450807096
0.335,-0.0018314622555004876,0.004872811981056425,0.002474577520329157,0.930192266382498,0.32779840150132955,0.1311868917991922,-0.9283608041269975,-0.0646712134823858,0.0003385306804786292
0.34,-0.0019456528906963044,0.0050896019174544675,0.002586005196416414,0.9281028725123593,0.332471166831387,0.1330592257313857,-0.9261572196216632,-0.06556076874884134,0.0003547690721978624
0.34500000000000003,-0.0020652238741883417,0.005312492895750272,0.002700678241204713,0.9259830989703214,0.3371341649523352,0.13492776141063098,-0.9239178750961331,-0.06644665784808532,0.00037156034816428196
0.35000000000000003,-0.002190353542469809,0.005541550533582152,0.002818639285935301,0.9238329692590079,0.34178725178730507,0.13679244357088147,-0.9216426157165382,-0.06732880232088705,0.0003889171431832117
0.355,-0.0023212241534256452,0.005776839168257965,0.0029399307048684235,0.9216525070921703,0.3464302831994405,0.1386532169593933,-0.9193312829387447,-0.06820712236769838,0.0004068523357382232
0.36,-0.002458021964693001,0.00601842181762836,0.0030645946083385153,0.9194417363891673,0.35106311498804343,0.14051002633602283,-0.9169837144244743,-0.06908153680567165,0.000425379055638605
0.365,-0.0026009373152768686,0.006266360139464489,0.0031926728355617345,0.9172006812694012,0.3556856028845813,0.14236281647248664,-0.9145997439541245,-0.06995196302404563,0.00044451069195156697
0.37,-0.0027501647104882874,0.0065207143892911535,0.003324206947187714,0.914929366046699,0.36029760254855836,0.14421153215158433,-0.9121792013362109,-0.07081831693784936,0.00046426090122788884
0.375,-0.002905902910272525,0.006781543376626325,0.0034592382175873512,0.9126278152236325,0.3648989695632472,0.14605611816638286,-0.9097219123133601,-0.07168051293987332,0.00048464361602971334
0.38,-0.003068355020994627,0.0070489044195779175,0.0035978076268684787,0.9102960534857684,0.3694895594312796,0.14789651931936226,-0.9072276984647738,-0.07253846385085733,0.0005056730537691912
0.385,-0.0032377285907497517,0.007322853297748809,0.0037399558526112564,0.9079341056958428,0.3740692275700963,0.14973268042152202,-0.9046963771050931,-0.07339208086784489,0.0005273637258666821
0.39,-0.0034142357082656907,0.007603444203400981,0.0038857232613151264,0.9055419968878499,0.3786378293072527,0.1515645462914476,-0.9021277611795844,-0.07424127351065349,0.0005497304472372143
0.395,-0.003598093105464986,0.00789072969082976,0.004035149899549173,0.903119752261038,0.38319521987558064,0.1533920617543369,-0.8995216591555732,-0.07508594956641018,0.000572788346113911
0.4,-0.00378952226375403,0.008184760623899046,0.004188275484797718,0.9006673971738057,0.3877412544082035,0.15521517164098517,-0.8968778749100519,-0.07592601503210233,0.0005965528742170853
0.405,-0.003988749524106582,0.00848558612168849,0.004345139395992998,0.8981849571374895,0.39227578793340445,0.15703382078672928,-0.894196207613383,-0.07676137405509272,0.000621039817277708
0.41000000000000003,-0.004196006201009079,0.008793253502203537,0.004505780663726774,0.8956724578100353,0.39679867536934543,0.15884795403034926,-0.8914764516090264,-0.07759192887154874,0.0006462653059239559
0.41500000000000004,-0.004411528700335162,0.009107808224099265,0.004670237960132687,0.8931299249895475,0.4013097715186362,0.1606575162129278,-0.8887183962892125,-0.07841757974273525,0.0006722458269395429
0.42,-0.004635558641216813,0.009429293826368954,0.004838549588431218,0.8905573846077047,0.40580893106275157,0.16246245217666624,-0.885921825966488,-0.07923822488912033,0.0006989982349025366
0.425,-0.004868343001962093,0.00975775185756686,0.005010753470583866,0.8879548627248994,0.4102960085560667,0.16426270676368263,-0.8830865197229375,-0.08005376041363339,0.0007265397657334999
0.43,-0.0051101342641898815,0.010093221805736229,0.005186887135128173,0.8853223855246368,0.4147708584197688,0.16605822481474378,-0.8802122512604471,-0.08086408022550484,0.0007548880501280433
0.435,-0.0053611905286535715,0.010435741038717923,0.005366987706954308,0.8826599793045709,0.4192333349361179,0.16784895116795231,-0.8772987887759175,-0.08166907597483566,0.0007840611250933636
0.44,-0.005621775677497451,0.010785344724713038,0.005551091893495432,0.8799676704712935,0.4236832922419956,0.16963483065741336,-0.8743458947937962,-0.08246863696670848,0.0008140774490911797
0.445,-0.00589215952631731,0.011142065756943235,0.005739235971725404,0.8772454855335778,0.42812058432241956,0.1714158081118219,-0.8713533260072606,-0.08326265007936264,0.0008449559164526775
0.45,-0.006172617983782591,0.011505934674459843,0.005931455774490031,0.8744934510956685,0.43254506500388806,0.17319182835301444,-0.868320833111886,-0.08405099967834774,0.0008767158724955018
0.455,-0.006463433219130905,0.01187697957891012,0.006127786676139483,0.871711593850607,0.43695658794754844,0.17496283619448336,-0.8652481606314762,-0.0848335675264584,0.0009093771293771285
0.46,-0.00676489383775685,0.012255226047107068,0.0063282635774365,0.8688999405735727,0.4413550066421847,0.1767287764398514,-0.8621350467358159,-0.0856102326892916,0.0009429599827120717
0.465,-0.007077295065117095,0.012640697039249206,0.006532920889715061,0.8660585181152196,0.44574017439701974,0.17848959388130456,-0.8589812230501026,-0.0863808714362688,0.0009774852289803732
0.47000000000000003,-0.007400938939173643,0.013033412802636712,0.006741792518264133,0.8631873533949919,0.4501119443343274,0.18024523329798103,-0.8557864144558183,-0.08714535713696396,0.0010129741837548263
0.47500000000000003,-0.007736134511597254,0.01343339077073036,0.006954911844911168,0.8602864733943952,0.45447016938184953,0.18199563945431446,-0.8525503388827981,-0.08790356015257975,0.0010494487007743848
0.48,-0.008083198057952939,0.013840645457399627,0.007172311709779994,0.8573559051502084,0.4588147022650136,0.1837407570983288,-0.8492727070922556,-0.08865534772241307,0.0010869311918912056
0.485,-0.008442453297089508,0.01425518834620644,0.007394024392197728,0.8543956757476128,0.46314539549894573,0.18548053095988348,-0.8459532224505233,-0.08940058384515205,0.001125444647918779
0.49,-0.008814231619955065,0.014677027774570868,0.007620081590725367,0.8514058123132215,0.4674621013802751,0.18721490574886604,-0.8425915806932666,-0.09013912915484584,0.001165012660408592
0.495,-0.00919887232806044,0.015106168812665292,0.007850514402286709,0.848386342007991,0.47176467197872407,0.18894382615333052,-0.8391874696799306,-0.09087084079138917,0.001205659444382781
0.5,-0.0095967228818125,0.015542613136883376,0.008085353300370246,0.8453372920199909,0.47605295912848,0.19066723683757955,-0.8357405691381783,-0.0915955722653632,0.0012474098620502208
0.505,-0.010008139158939243,0.015986358897730285,0.008324628112278677,0.8422586895570175,0.48032681441934433,0.19238508244018784,-0.8322505503980784,-0.09231317331707442,0.0012902894475334994
0.51,-0.010433485723228667,0.016437400581980528,0.00856836799540066,0.8391505618390304,0.4845860891876529,0.1940973075719651,-0.8287170761158017,-0.09302348976963326,0.001334324432634234
0.515,-0.010873136128802415,0.016895728855991915,0.008816601410041288,0.8360129360923662,0.48883063450709285,0.1958038568140234,-0.8251397999635637,-0.09372636336308461,0.0013795417759353175
0.52,-0.011327473249160563,0.017361330396192316,0.009069356089967388,0.8328458395447841,0.4930603011793158,0.19750467471585662,-0.8215183662956235,-0.09442163157550795,0.0014259691941760095
0.525,-0.011796889552930054,0.017834187745177532,0.009326659017889512,0.829649299414794,0.49727493972404446,0.1991997057929295,-0.8178524098618639,-0.09510912746922182,0.0014736351891809947
0.53,-0.01228178745743849,0.018314279127065982,0.009588536393409234,0.8264233429059874,0.5014744003692005,0.20088889452461223,-0.8141415554485488,-0.09578867949626636,0.0015225690819785406
0.535,-0.012782579676377097,0.0188015782657386,0.00985501360164771,0.8231679971996715,0.5056585330406453,0.20257218535190796,-0.8103854175232944,-0.09646011130638378,0.0015728010464443258
0.54,-0.01329968958727377,0.019296054191712653,0.01012611517987063,0.8198832894476425,0.5098271873517165,0.2042495226751558,-0.8065835998603688,-0.09712324154342898,0.0016243621449735775
0.545,-0.013833551620052252,0.019797671036853714,0.010401864781971117,0.8165692467650956,0.5139802125925484,0.20592085085170542,-0.8027356951450433,-0.09777788362940192,0.001677284366323488
0.55,-0.014384611667427997,0.020306387816407544,0.010682285140724453,0.8132258962236314,0.5181174577191611,0.20758611419355638,-0.7988412845562034,-0.09842384553556836,0.0017316006657191985
0.555,-0.014953327517891263,0.02082215819783374,0.010967398027728557,0.8098532648443166,0.5222387713423016,0.20924525696495483,-0.7948999373264253,-0.0990609295401351,0.001787345007316637
0.56,-0.015540169312028016,0.02134493025592285,0.011257224210944067,0.8064513795907557,0.5263440017160235,0.21089822337994046,-0.7909112102787277,-0.099688931971946,0.0018445524091154977
0.5650000000000001,-0.016145620022929196,0.02187464621367881,0.011551783409747928,0.8030202673621333,0.5304329967259869,0.21254495759983646,-0.786874647339204,-0.10030764293966547,0.0019032589904156502
0.5700000000000001,-0.01677017596143892,0.02241124216844845,0.011851094247414377,0.7995599549861839,0.5345056038774669,0.2141854037306754,-0.782789779024745,-0.10091684604591512,0.001963502021910264
0.5750000000000001,-0.017414347306992185,0.022954647802779914,0.012155174200937233,0.7960704692120489,0.5385616702830509,0.21581950582055387,-0.7786561219050567,-0.10151631808583059,0.002025319978508939
0.58,-0.018078658664792586,0.02350478607949165,0.012464039548107337,0.7925518367029761,0.5426010426500129,0.21744720785690852,-0.7744731780381835,-0.10210582872950438,0.0020887525949841237
0.585,-0.01876364965008074,0.02406157292043399,0.012777705311759091,0.7890040840288225,0.5466235672673474,0.21906845376370676,-0.7702404343787418,-0.10268514018778126,0.0021538409245341218
0.59,-0.019469875518038984,0.024624916857444466,0.01309618519901832,0.7854272376593691,0.5506290899926843,0.22068318739870163,-0.76595736214133,-0.10325400685012869,0.0022206274022800497
0.595,-0.020197907887594287,0.025194718626295742,0.013419491530057245,0.7818213239611428,0.5546174562396611,0.22229135255114532,-0.7616234160735486,-0.10381217486595673,0.0022891559187974294
0.6,-0.020948335393753577,0.025770870803358752,0.013747635175288186,0.7781863691873946,0.5585885109634982,0.2238928929384465,-0.757238033793641,-0.10435938176685677,0.0023594718862653065
0.605,-0.02172176445293339,0.026353257372217873,0.014080625479615517,0.774522399472438,0.5625420986471834,0.22548775220339898,-0.7528006350195044,-0.10489535601940113,0.0024316223169855086
0.61,-0.022518820053985658,0.026941753275264574,0.014418470184211087,0.7708294408251273,0.5664780632870832,0.2270758739111999,-0.7483106207711415,-0.1054198165623476,0.002505655904589006
0.615,-0.023340146600070343,0.027536223932928476,0.014761175342537361,0.7671075191225404,0.5703962483782962,0.22865720154645222,-0.7437673725224698,-0.10593247231122448,0.002581623111010431
0.62,-0.02418640880765645,0.02813652472636491,0.015108745229861028,0.7633566601039969,0.5742964968997571,0.23023167851016357,-0.7391702512963403,-0.1064330216261218,0.002659576259975425
0.625,-0.025058292665187262,0.028742500441780467,0.015461182245948566,0.759576889365328,0.5781786512990462,0.23179924811672115,-0.7345185967001405,-0.10692115174082645,0.0027395696373303346
0.63,-0.025956506453945476,0.029353984674578042,0.015818486810635277,0.7557682323533124,0.5820425534768605,0.233359853590821,-0.7298117258993668,-0.10739653815143829,0.002821659598543764
0.635,-0.026881781833654098,0.029970799191502764,0.016180657251959257,0.751930714360195,0.585888044771102,0.23491343806433126,-0.7250489325265408,-0.10785884396260452,0.0029059046837095147
0.64,-0.02783487499534878,0.030592753248970397,0.016547689686551795,0.7480643605182012,0.5897149659405395,0.23645994457306782,-0.7202294855228525,-0.1083077191895096,0.002992365740380429
0.645,-0.028816567884057367,0.031219642865759577,0.016919577891975714,0.7441691957939652,0.5935231571479987,0.23799931605346167,-0.7153526279099078,-0.10874280001375805,0.003081106054562646
0.65,-0.02982766949447288,0.031851250047780715,0.017296313170613857,0.7402452449828111,0.5973124579430481,0.23953149533910284,-0.7104175754883382,-0.1091637079908285,0.0031721914902833365
0.655,-0.03086901732038284,0.03248734190743476,0.017677884194221193,0.736292532706037,0.6010827072453142,0.2410564251578185,-0.7054235153856542,-0.10957004915274868,0.0032656906479603368
0.66,-0.031941478878682115,0.033127669734090745,0.018064276840014507,0.7323110834072933,0.6048337433269831,0.2425740481284608,-0.7003696045286112,-0.1099614130610736,0.003361675031524708
0.665,-0.03304595329910514,0.033771968018886586,0.018455474018917613,0.7283009213472664,0.6085654037941924,0.24408430675723938,-0.6952549680481612,-0.11033737181307869,0.0034602192238430253
0.67,-0.03418337306916106,0.03441995337405143,0.018851455484665314,0.7242620706005983,0.6122775255686485,0.2455871434343802,-0.6900786975314372,-0.1106974789426996,0.00356140108095451
0.675,-0.03535470589893092,0.03507132336904873,0.019252197628062538,0.7201945550528236,0.6159699448687451,0.24708250043068772,-0.6848398491538926,-0.11104126823779355,0.0036653019412497684
0.68,-0.036560956736883685,0.03572575526009269,0.019657673252028343,0.7160983983980526,0.6196424971904222,0.24857031989415504,-0.6795374416611689,-0.11136825245051456,0.0037720068538166333
0.685,-0.03780316994509627,0.036382904606617646,0.02006785132630631,0.7119736241372381,0.6232950172876514,0.2500505438465675,-0.6741704541921417,-0.11167792189426866,0.003881604827126241
0.6900000000000001,-0.0390824316422627,0.03704240376827978,0.020482696720722726,0.7078202555768622,0.6269273391524364,0.25152311418004486,-0.6687378239345995,-0.1119697429207158,0.003994189099232466
0.6950000000000001,-0.040399872222877574,0.03770386027607072,0.02090216991587408,0.7036383158278814,0.6305392959942144,0.2529879726534681,-0.6632384436050038,-0.11224315627028476,0.004109857430657844
0.7000000000000001,-0.04175666906098055,0.03836685507112114,0.021326226690125037,0.6994278278047649,0.6341307202185457,0.25444506088873564,-0.6576711587437843,-0.11249757528966639,0.004228712421139351
0.705,-0.04315404947856949,0.039030940546381135,0.021754817770653984,0.695188814226491,0.6377014434059753,0.25589432036733617,-0.6520347647479215,-0.11273238395235625,0.004350861862009848
0.71,-0.044593294009068,0.039695638366979376,0.022187888444153533,0.690921297619487,0.6412512962910176,0.2573356924272192,-0.646328003610419,-0.11294693465799671,0.004476419128627269
0.715,-0.04607573984272029,0.04036043715845551,0.022625378144354263,0.6866253003184479,0.6447801087391988,0.2587691182588548,-0.6405495604757278,-0.11314054589765396,0.004605503596790911
0.72,-0.047602784630893985,0.041024789922189685,0.023067219989670262,0.6823008444698253,0.6482877097244474,0.2601945389017321,-0.6346980598389313,-0.11331249964663681,0.004738241108597621
0.725,-0.049175890630786756,0.041688111189067865,0.023513340273255946,0.6779479520362268,0.6517739273059848,0.2616118952408422,-0.6287720614054401,-0.11346203849505235,0.0048747644859018086
0.73,-0.050796589244503,0.04234977386560367,0.02396365789697095,0.673566644802161,0.6552385886048407,0.26302112800322675,-0.6227700555576581,-0.11358836247044413,0.005015214099802274
0.735,-0.05246648597910317,0.0430091057504065,0.024418083745297338,0.6691569443808286,0.6586815197797378,0.2644221777544647,-0.6166904584017254,-0.11369062553014389,0.005159738500237975
0.74,-0.05418726585426208,0.043665385698854135,0.02487651999524723,0.6647188722216666,0.6621025460020825,0.265814984894972,-0.6105316063674044,-0.11376793170093633,0.00530849510978076
0.745,-0.05596069936071559,0.04431783934309214,0.025338859344714165,0.6602524496198252,0.665501491430695,0.26719948965645757,-0.6042917502591096,-0.11381933077378675,0.005461650998828249
0.75,-0.05778864908367628,0.044965634264237324,0.025804984139897937,0.6557576977284577,0.6688781791866972,0.2685756320987735,-0.5979690486447814,-0.11384381345093414,0.005619383761328546
0.755,-0.05967307692105689,0.04560787468064334,0.026274765414488616,0.6512346375709503,0.6722324313266973,0.2699433521061866,-0.5915615606498934,-0.1138403060073402,0.005781882479324769
0.76,-0.061616052105585656,0.0462435954620072,0.026748061804474428,0.6466832900559988,0.6755640688159065,0.2713025893839526,-0.585067237950413,-0.11380766427791321,0.005949348811572992
