t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
0.1,-0.9937378304251675,0.02394976156293743,2.6770256874979652e-06,0.12548782820541254,0.23848804903987034,8.051902527981046e-05,0.9937378304251675,-0.02394976156293743,2.6770256874979652e-06,-0.12548782820541254,-0.23848804903987034,8.051902527981046e-05,0.0,0.0,0.0015946459486250013,0.0,0.0,0.01583896194944038
0.105,-0.9930945762948216,0.025141814247109935,3.1002280402884165e-06,0.13181509574087563,0.23833171079252485,8.883134832073683e-05,0.9930945762948216,-0.025141814247109935,3.1002280402884165e-06,-0.13181509574087563,-0.23833171079252485,8.883134832073683e-05,0.0,0.0,0.00167379954391942,0.0,0.0,0.015822337303358525
0.11,-0.9924196664461306,0.026333065502706483,3.5660347928771003e-06,0.13815018013580407,0.23816747112905398,9.756106526348496e-05,0.9924196664461306,-0.026333065502706483,3.5660347928771003e-06,-0.13815018013580407,-0.23816747112905398,9.756106526348496e-05,0.0,0.0,0.0017528679304142432,0.0,0.0,0.01580487786947303
0.115,-0.9917130608171055,0.027523475723056245,4.076537213681345e-06,0.14449347262204032,0.23799528990641652,0.00010670990887991985,0.9917130608171055,-0.027523475723056245,4.076537213681345e-06,-0.14449347262204032,-0.23799528990641652,0.00010670990887991985,0.0,0.0,0.001831846925572635,0.0,0.0,0.01578658018224016
0.12,-0.9909747173830907,0.028713005095646154,4.633835453300286e-06,0.15084536715404345,0.2378151249164916,0.00011627969980251527,0.9909747173830907,-0.028713005095646154,4.633835453300286e-06,-0.15084536715404345,-0.2378151249164916,0.00011627969980251527,0.0,0.0,0.0019107323290933973,0.0,0.0,0.015767440600394967
0.125,-0.9902045921430961,0.029901613591761668,5.240038984998121e-06,0.15720626054907821,0.23762693185784578,0.0001262723475604037,0.9902045921430961,-0.029901613591761668,5.240038984998121e-06,-0.15720626054907821,-0.23762693185784578,0.0001262723475604037,0.0,0.0,0.001989519922030002,0.0,0.0,0.015747455304879192
0.13,-0.9894026391055203,0.031089260955995814,5.89726704999438e-06,0.16357655262963458,0.23743066430599222,0.000136689851671169,0.9894026391055203,-0.031089260955995814,5.89726704999438e-06,-0.16357655262963458,-0.23743066430599222,0.000136689851671169,0.0,0.0,0.0020682054659000096,0.0,0.0,0.01572662029665766
0.135,-0.9885688102732659,0.03227590669562114,6.607649107758783e-06,0.1699566463681794,0.23722627368211574,0.00014753430278938162,0.9885688102732659,-0.03227590669562114,6.607649107758783e-06,-0.1699566463681794,-0.23722627368211574,0.00014753430278938162,0.0,0.0,0.002146784701784481,0.0,0.0,0.015704931394421237
0.14,-0.9877030556232267,0.033461510068772085,7.373325325365972e-06,0.17634694803565937,0.23701370922300344,0.00015880788372839327,0.9877030556232267,-0.033461510068772085,7.373325325365972e-06,-0.17634694803565937,-0.23701370922300344,0.00015880788372839327,0.0,0.0,0.002225253349349267,0.0,0.0,0.01568238423254321
0.145,-0.9868053230888988,0.03464603007396564,8.196447029520977e-06,0.18274786735580908,0.23679291794308935,0.00017051287078520918,0.9868053230888988,-0.03464603007396564,8.196447029520977e-06,-0.18274786735580908,-0.23679291794308935,0.00017051287078520918,0.0,0.0,0.0023036071059409566,0.0,0.0,0.015658974258429582
0.15,-0.9858755585543506,0.0358294254411921,9.079177101978437e-06,0.1891598176541742,0.23656384459357852,0.00018265163542726024,0.9858755585543506,-0.0358294254411921,9.079177101978437e-06,-0.1891598176541742,-0.23656384459357852,0.00018265163542726024,0.0,0.0,0.0023818416457960416,0.0,0.0,0.01563469672914548
0.155,-0.9849137058252153,0.03701165461778109,1.0023690542022827e-05,0.19558321601449055,0.23632643163329106,0.0001952266452037572,0.9849137058252153,-0.03701165461778109,1.0023690542022827e-05,-0.19558321601449055,-0.23632643163329106,0.0001952266452037572,0.0,0.0,0.002459952618915953,0.0,0.0,0.015609546709592486
0.16,-0.9839197066101237,0.038192675757001235,1.1032174946044917e-05,0.20201848343895726,0.23608061918755538,0.00020824046523649494,0.9839197066101237,-0.038192675757001235,1.1032174946044917e-05,-0.20201848343895726,-0.23608061918755538,0.00020824046523649494,0.0,0.0,0.0025379356501079088,0.0,0.0,0.01558351906952701
0.165,-0.9828935005015029,0.039372446706495326,1.2106830993166859e-05,0.20846604501150137,0.2358263450054076,0.0002216957597728666,0.9828935005015029,-0.039372446706495326,1.2106830993166859e-05,-0.20846604501150137,-0.2358263450054076,0.0002216957597728666,0.0,0.0,0.002615786338013665,0.0,0.0,0.015556608480454266
