delta0,0.5,1.0,2.0
1e-09,0.1319462179800345,0.13197328699279612,0.13198091513652233
1e-08,0.1320037336687608,0.13196126210547474,0.1319597138077563
1e-07,0.13196561261259637,0.1319631962774215,0.13196322708918254
