t,x1,y1,z1,x2,y2,z2,x3,y3,z3,vx1,vy1,vz1,vx2,vy2,vz2,vx3,vy3,vz3
0.0425,0.20036913457903396,0.004249324007469168,3.2600068704713615e-07,1.1989256830515695,0.009347936746569273,0.0012745736593683056,-1.0992948176306039,-0.011897260754038439,-0.0004248996600553538,0.01739002883665771,0.09995235971656631,2.303100696055574e-05,-0.05057817910669647,0.219854256745427,0.02996988417054171,0.033188150270038755,-0.27980661646199334,-0.00999291517750227
0.045,0.20041389425583478,0.004499197794662441,3.870393173785193e-07,1.1987955117282891,0.009897550494025877,0.001349493845555535,-1.0992094059841244,-0.012596748288688318,-0.000449880884872915,0.01841784892914798,0.09994661628397047,2.5826759369494026e-05,-0.05355903785107008,0.2198365715389282,0.029966229714329856,0.0351411889219221,-0.2797831878228987,-0.009992056473699353
0.0475,0.2004612245212718,0.004749056820517384,4.5526889443554713e-07,1.198657887051041,0.010447118755323863,0.0014244046325059844,-1.0991191115723131,-0.013296175575841243,-0.00047485990140042143,0.019446507561214563,0.09994055081846148,2.8783807227245793e-05,-0.056540871374467117,0.21981786759168057,0.029962364733907506,0.03709436381325254,-0.2797584184101421,-0.009991148541134755
0.05,0.2005111275309978,0.00499890028124577,5.310929790359217e-07,1.1985128065141153,0.010996638981905163,0.001499305493553745,-1.0990239340451136,-0.01399553926315093,-0.0004998365865327824,0.020476051999609383,0.09993416435400201,3.190240831124419e-05,-0.05952373452256404,0.2197981435372008,0.029958288944783064,0.03904768252295465,-0.27973230789120285,-0.00999019135309431
0.0525,0.2005636055589564,0.005248727375716416,6.149157943343018e-07,1.1983602674745608,0.011546108621700867,0.0015741959013019734,-1.0989238730335176,-0.01469483599741728,-0.0005248108170963097,0.02150652962234317,0.09992745798232448,3.5182834727094645e-05,-0.0625076822539377,0.21977739793322645,0.029954002046679255,0.04100115263159454,-0.27970485591555094,-0.009989184881406352
0.055,0.20061866099765377,0.005498537305599105,7.071422615306428e-07,1.1982002671519074,0.012095525118942298,0.001649075327583544,-1.0988189281495615,-0.015394062424541395,-0.0005497824698450768,0.022537987924746126,0.09992043285323324,3.862537297199465e-05,-0.0654927696462141,0.2197556292614083,0.02994950372346763,0.04295478172146799,-0.2796760621146415,-0.009988129096439625
0.0575,0.2006762963584486,0.005748329275509407,8.081780357707442e-07,1.1980328026278715,0.012644885913971126,0.0017239432434214982,-1.0987090989863206,-0.01609321518948053,-0.0005747514214572713,0.023570474525560815,0.09991309017492124,4.223032400115698e-05,-0.06847905190224877,0.21973283592698797,0.029944793643099894,0.044908577376687964,-0.27964592610190925,-0.009987023967101051
0.06,0.20073651427185968,0.005998102493154467,9.184295422463029e-07,1.197857870846044,0.013194188443048566,0.0017987991189892917,-1.098594385117904,-0.016792290936203026,-0.0005997175485315405,0.024604037173069335,0.09990543121430134,4.599800329730788e-05,-0.07146658435634108,0.21970901625846057,0.02993987145753608,0.046862547183271756,-0.27961444747276193,-0.009985869460833388
0.0625,0.2007993174878915,0.0062478561694797605,1.0383040125017358e-06,1.197675468611558,0.013743430138163532,0.0018736424235708251,-1.09847478609945,-0.017491286307643284,-0.0006246807275833297,0.025638723751256826,0.09989745729735258,4.9928740943331315e-05,-0.07445542248048441,0.2196841685072218,0.029934736802669393,0.048816698729227594,-0.2795816258045744,-0.009984665543612726
0.065,0.20086470887637822,0.006497589518816862,1.168209520955081e-06,1.1974855925907417,0.014292608426839786,0.0019484726255202538,-1.0983503014671203,-0.018190197945656638,-0.0006496408350412121,0.026674582286013222,0.09988916980948188,5.402288169813053e-05,-0.07744562189065408,0.21965829084719932,0.02992938929824774,0.050771039604640876,-0.27954746065668123,-0.009983412179945873
0.0675,0.2009326914273446,0.006747301759032271,1.3085550216402333e-06,1.1972882393107502,0.014841720731941992,0.0020232891922215687,-1.0982209307380952,-0.018889022490974253,-0.0006745977472432126,0.02771166095137536,0.09988057019590137,5.828078507577811e-05,-0.08043723835313539,0.21963138137446822,0.029923828547791825,0.052725577401760045,-0.2795119515703696,-0.009982109332867606
0.07,0.2010032682513854,0.006996992111677325,1.4597503851778218e-06,1.1970834051591828,0.015390764471480687,0.0020980915900479405,-1.0980866734105685,-0.019587756583157995,-0.000699551340433122,0.028750008075811434,0.09987165996202182,6.270282542802599e-05,-0.08343032779089352,0.2196034381068501,0.029918054138509752,0.054680319715082096,-0.27947509806887194,-0.00998075696393778
0.0725,0.2010764425800621,0.007246659802139225,1.622206435982006e-06,1.196871086383679,0.01593973705841608,0.0021728792843208186,-1.0979475289637413,-0.020286396860555292,-0.0007245014907568042,0.02978967214854975,0.09986244067386237,6.728939203024641e-05,-0.08642494628998747,0.2195744589834952,0.029912065641208078,0.05663527414143775,-0.2794368996573576,-0.009979355033238328
0.075,0.20115221776631723,0.007496304059793232,1.7963349897104667e-06,1.1966512790914996,0.016488635900460725,0.002247651739268781,-1.0978034968578172,-0.02098493996025394,-0.0007494480742584956,0.03083070182595391,0.09985291395847685,7.204088917087526e-05,-0.08942115010603033,0.21954444186444796,0.029905862610199233,0.05859044828007644,-0.27939735582292485,-0.009977903499370111
0.0775,0.20123059728490633,0.007745924118156028,1.982548890964881e-06,1.1964239792490892,0.017037458399880898,0.0023224084179861238,-1.097654576533996,-0.02168338251803691,-0.000774390966877093,0.031873145937946316,0.0998430815043974,7.695773624442873e-05,-0.09241899567069722,0.2195133845301947,0.029899444583205224,0.060545849732750935,-0.27935646603459213,-0.009976402319449656
0.08,0.20131158473284733,0.007995519215040336,2.181262051249172e-06,1.1961891826816207,0.01758620195329682,0.002397148782391182,-1.0975007674144683,-0.022381721168337136,-0.000799330044442436,0.03291705349448207,0.09983294506209509,8.204036784816509e-05,-0.09541853959828389,0.21948128468119407,0.0298928110812576,0.06250148610380184,-0.2793142297432892,-0.009974851449105768
0.0825,0.20139518382988736,0.008245088592710777,2.392889487192802e-06,1.195946885072522,0.018134863951481513,0.002471872293184382,-1.0973420689024098,-0.02307995254419227,-0.0008242651826715795,0.03396247369207533,0.09982250644445848,8.728923388246209e-05,-0.09841983869231719,0.21944813993738918,0.029885961608593532,0.06445736500024188,-0.2792706463818477,-0.009973250842475995
0.085,0.20148139841898685,0.008494631498041024,2.617847359046413e-06,1.1956970819629866,0.0186834417791584,0.002546578409806005,-1.0971784803819737,-0.0237780732771994,-0.0008491962571650559,0.03500945592038001,0.09981176752729014,9.27047996549819e-05,-0.10142294995222005,0.21941394783770157,0.029878895652548015,0.06641349403184005,-0.27922571536499174,-0.009971600452203001
0.08750000000000001,0.20157023246682088,0.008744147182672305,2.85655300945708e-06,1.1954397687514653,0.0192319328147975,0.0026212665903936672,-1.0970100012182866,-0.024476079997469775,-0.0008741231434031294,0.03605804976882699,0.09980073024982145,9.828754598869453e-05,-0.10442793058003265,0.21937870583950647,0.029871612683442083,0.06836988081120568,-0.27917943608932794,-0.00996990022943078
0.09,0.2016616900642978,0.008993634903173252,3.109425002530468e-06,1.1951749406931413,0.01978033443041026,0.0026959362917395027,-1.0968366307574395,-0.025173969333583488,-0.0008990457167420387,0.0371083050333197,0.09978939661524615,0.00010403796933383079,-0.10743483798719206,0.21934241131808901,0.029864112154466944,0.07032653295387237,-0.2791318079333352,-0.009968150123800779
0.0925,0.20175577542709502,0.009243093921201165,3.3768831631871835e-06,1.1949025928993877,0.02032864399134299,0.00277058696924704,-1.0966583683264832,-0.025871737912544122,-0.0009239638524102329,0.038160271722990226,0.09977776869127293,0.00010995658188383643,-0.11044372980137215,0.2193050615660812,0.029856393501564025,0.07228345807838193,-0.27908283025735414,-0.009966350083447864
0.095,0.20185249289621168,0.00949252350366469,3.6593486168205924e-06,1.1946227203372077,0.020876858856068728,0.0028452180768877683,-1.09647521323342,-0.026569382359733388,-0.0009488774255045941,0.03921400006701784,0.09976584861069729,0.00011604391169539842,-0.11345466387338614,0.21926665379287924,0.0298484561433008,0.07424066380636832,-0.2790325024035766,-0.009964500054996201
0.0975,0.20195184693853846,0.009741922922888011,3.957243829263388e-06,1.1943353178286578,0.021424976375977754,0.002919829067157383,-1.0962871647671966,-0.02726689929886573,-0.000973786310986652,0.040269540521512055,0.09975363857199318,0.00012230050281261453,-0.11646769828415351,0.21922718512404082,0.029840299480742367,0.07619815776264147,-0.278980823696034,-0.009962599983554985
0.1,0.20205384214744435,0.009991291456776494,4.270992647070219e-06,1.1940403800502526,0.02197299389516645,0.0029944193910317113,-1.0960942221976975,-0.027964285351942914,-0.0009986903836787873,0.04132694377646217,0.09974114083992454,0.0001287269153953782,-0.11948289135173364,0.2191866526006621,0.029831922897318678,0.07815594757527146,-0.27892779344058666,-0.00996064981271406
0.10250000000000001,0.2021584832433802,0.010240628388983914,4.6010203381236214e-06,1.1937379015323553,0.02252090875022466,0.003068988497922294,-1.0958963847757361,-0.028661537139208538,-0.0010235895182604234,0.04238626076275533,0.09972835774617736,0.00013532372585204833,-0.12250030163842777,0.2191450531787343,0.029823325758687378,0.08011404087567243,-0.2788734109249117,-0.00995864948453943
0.105,0.20226577507449905,0.01048993300908124,4.947753632570566e-06,1.193427876658548,0.023068718270021413,0.003143535835631633,-1.0956936517330476,-0.029358651279102616,-0.0010484835892642097,0.04344754265926512,0.09971529169001227,0.00014209152697647743,-0.12551998795795205,0.2191023837284789,0.02981450741259215,0.0820724452986869,-0.2788176754184912,-0.009956598939568628
0.1075,0.20237572261729334,0.01073920461272703,5.311620764096899e-06,1.1931102996649863,0.023616419775489034,0.003218060850308089,-1.0954860222822802,-0.030055624388216025,-0.0010733724710721916,0.044510840900012706,0.09970194513893818,0.00014903092808946723,-0.12854200938268284,0.21905864103366196,0.029805467188716527,0.08403116848267012,-0.2787605861726002,-0.009954498116805996
0.11,0.20248833097724853,0.010988442501839482,5.693051511546961e-06,1.1927851646397378,0.02416401057940555,0.0032925629864004177,-1.0952734956169867,-0.030752453081244996,-0.0010982560379119704,0.045576207181402546,0.09968832062940737,0.00015614255518472465,-0.13156642525097711,0.21901382179088671,0.029796204398533088,0.08599021806957455,-0.27870214242029406,-0.009952346953717814
0.1125,0.2026036053895136,0.011237645984770152,6.0924772408956435e-06,1.1924524655221018,0.024711487986175413,0.003367041686611948,-1.0950560709116157,-0.03144913397094553,-0.0011231341638528493,0.04664369346953459,0.09967442076753213,0.00016342705107938793,-0.13459329517456936,0.21896792260886402,0.029786718335147955,0.08794960170503473,-0.27864234337639615,-0.009950145386227346
0.115,0.20272155121958793,0.011486814376479406,6.510330947580229e-06,1.1921121961019139,0.025258849291608442,0.003441496391854387,-1.0948337473215024,-0.03214566366808781,-0.0011480067228019726,0.04771335200759526,0.09966024822982351,0.0001708850755691961,-0.1376226790460476,0.218920940007661,0.02977700827314055,0.08990932703845232,-0.2785811882374845,-0.009947893348709748
0.11750000000000001,0.20284217396402457,0.011735946998713602,6.947047299199216e-06,1.1917643500188329,0.025806091782697032,0.003515926541201243,-1.094606523982858,-0.03284203878141059,-0.0011728735885004477,0.048785235323328804,0.0996458057639524,0.00017851730558837015,-0.14065463704641015,0.2188728704179265,0.02976707346839849,0.09186940172308133,-0.2785186761818789,-0.009945590773986865
0.12,0.20296547925115002,0.011985043180184077,7.40306267858549e-06,1.191408920761611,0.026353212737391496,0.003590331571840868,-1.0943744000127613,-0.03353825591757553,-0.0011977346345194578,0.049859396236591406,0.09963109618953324,0.00018632443537428063,-0.14368922965270536,0.21882371018009425,0.029756913157947644,0.09382983341611392,-0.2784548063696275,-0.009943237593321927
0.1225,0.20309147284180046,0.01223410225674795,7.878815227261072e-06,1.191045901667347,0.026900209424373593,0.003664710919029097,-1.094137374509148,-0.0342343116811215,-0.0012225897342563628,0.05093588786698993,0.09961612239893079,0.00019430717663696987,-0.14672651764575625,0.2187734555435623,0.02974652655977714,0.09579062977876629,-0.27838957794249314,-0.009940833736414113
0.125,0.2032201606300738,0.012483123571590768,8.374744889280743e-06,1.1906752859207246,0.027447079102828155,0.003739064016041499,-1.0938954465507988,-0.03493020267441889,-0.0012474387609307841,0.05201476364160717,0.09960088735809035,0.00020246625873360176,-0.14976656211797237,0.21872210266584918,0.029735912872659413,0.09775179847636518,-0.27832299002393956,-0.009938379131393017
0.1275,0.20335154864409855,0.012732106475411061,8.891293455471835e-06,1.190297066553231,0.027993819022212763,0.003813390294125205,-1.0936486151973301,-0.03562592549762379,-0.0012722815875806808,0.05309607730281597,0.09958539410739142,0.00021080242884790974,-0.15280942448125062,0.21866964761172591,0.029725071275965083,0.09971334717843461,-0.27825504171911736,-0.009935873704812996
0.13,0.20348564304681818,0.012981050326606817,9.428904608077494e-06,1.1899112364423623,0.02854042642202552,0.00388768918245033,-1.093396879489181,-0.0363214767486323,-0.0012971180870584114,0.054179882916183815,0.09956964576252565,0.00021931645217471496,-0.1558551664749671,0.21861608635232407,0.029714000929472687,0.10167528355878327,-0.27818573211484976,-0.009933317381647405
0.1325,0.2036224501367921,0.01322995449146391,9.988023965810615e-06,1.1895177883108101,0.029086898531570763,0.003961960108060965,-1.0931402384476028,-0.03701685302303463,-0.0013219481320267794,0.05526623487847019,0.09955364551539889,0.00022800911210958403,-0.15890385017406242,0.21856141476421917,0.02970270097317314,0.10363761529559219,-0.2781150602796181,-0.00993071008528273
0.135,0.20376197634901214,0.01347881834434654,1.0569099129325869e-05,1.1891167147256323,0.029633232569722827,0.0040362024958257425,-1.0928786910746449,-0.03771205091406933,-0.0013467715949550716,0.05635518792571876,0.09953739663505815,0.0002368812104437005,-0.16195553799722195,0.21850562862848905,0.029691170527068902,0.10560035007150317,-0.2780430252635472,-0.009928051737512603
0.1375,0.20390422825573534,0.013727641267889685,1.1172579727116956e-05,1.1887080080974084,0.030179425744687634,0.004110415768387957,-1.0926122363531443,-0.03840706701257729,-0.0013715883481150762,0.05744679714144594,0.0995209024686434,0.0002459335675640181,-0.1650102927151535,0.2184487236297473,0.0296794086909677,0.10756349557370753,-0.2779696260983907,-0.009925342258531722
0.14,0.2040492125673325,0.013976422653193646,1.1798917461846498e-05,1.188291660679377,0.030725475253762315,0.004184599346115244,-1.09234087324671,-0.03910189790695593,-0.0013963982635770927,0.05854111796492861,0.09950416644236483,0.00025516702265876965,-0.1680681774589643,0.2183906953551509,0.029667414544270864,0.10952705949403567,-0.2778948617975157,-0.009922581566929637
0.14250000000000002,0.2041969361331523,0.014225161900020657,1.2448566157115748e-05,1.1878676645665582,0.03127137828309254,0.0042587526470488045,-1.092064600699711,-0.03979654018311317,-0.0014212012132059227,0.05963820619959222,0.09948719206250571,0.0002645824339284011,-0.17112925572863924,0.21833153929338225,0.02965518714575606,0.11149104952904701,-0.27781873135588797,-0.009919769579684464
0.145,0.20434740594240142,0.014473858416993663,1.3121981804681499e-05,1.1874360116948597,0.03181713200742784,0.004332875086852166,-1.0917834176372616,-0.040490990424421475,-0.0014459970686568505,0.06073811802150181,0.09946998291645134,0.000274180678802003,-0.17419359140162274,0.21827125083360482,0.02964272553335446,0.11345547338012092,-0.27774123375005616,-0.009916906212156464
0.1475,0.20450062912504022,0.014722511621797264,1.381962261212741e-05,1.1869966938401655,0.032362733589874584,0.004406966078759478,-1.0914973229652063,-0.041185245211671835,-0.0014707857013716076,0.06184090998795786,0.09945254267374434,0.0002839626541593105,-0.1772612487415059,0.21820982526439234,0.02963002872392222,0.11542033875354805,-0.2776623679381367,-0.009913991378081535
0.15,0.20465661295269402,0.01497112094138084,1.4541949050997007e-05,1.1865497026174103,0.032908180181646804,0.004481025033523323,-1.0912063155701048,-0.041879301123027624,-0.0014955669825743216,0.06294663904619871,0.09943487508716649,0.00029392927655834156,-0.18033229240682117,0.21814725777263116,0.029617095713006244,0.11738565336062246,-0.27758213285979766,-0.009911024989564587
0.1525,0.20481536483957977,0.01521968581216395,1.5289423905395753e-05,1.1860950294796364,0.03345346892181464,0.004555051359362053,-1.0909103943192167,-0.042573154733978574,-0.0015203407832674513,0.06405536254221203,0.09941698399384782,0.00030408148246874767,-0.18340678745994657,0.21808354344239556,0.029603925474604078,0.11935142491773455,-0.27750052743624337,-0.009908006957072828
0.155,0.20497689234344846,0.015468205680243992,1.606251232106938e-05,1.185632665717036,0.03399859693705064,0.004629044461906637,-1.0906095580604849,-0.04326680261729461,-0.001545106974227708,0.06516713822965689,0.09939887331640286,0.0003144202285109456,-0.1864847993761218,0.21801867725379526,0.029590516960917974,0.1213176611464649,-0.2774175505701981,-0.009904937189428925
0.1575,0.20514120316654266,0.01571668000160617,1.6861681854965776e-05,1.1851626024559754,0.03454356134137351,0.004703003744146991,-1.0903038056225187,-0.043960241342979677,-0.0015698654260019583,0.06628202427889887,0.0993805470640946,0.0003249464917011027,-0.18956639405257752,0.21795265408179548,0.029576869102102984,0.12328436977367867,-0.2773332011458901,-0.009901815593804089
0.16,0.2053083051565695,0.015965108242335824,1.768740252528772e-05,1.1846848306580062,0.03508835923588964,0.004776928606377824,-1.0899931358145762,-0.04465346747822546,-0.0015946160089031138,0.06740007928615974,0.09936200933402659,0.00033566126970204597,-0.1926516378177807,0.21788546869500855,0.02956298080600899,0.12525155853162098,-0.27724747802903515,-0.009898642075711043
0.1625,0.20547820630768887,0.016213489878833115,1.854014686204382e-05,1.1841993411188583,0.03563298770853211,0.004850818446143959,-1.0896775474265477,-0.045346477587365215,-0.0016193585930060043,0.06852136228278422,0.09934326431236319,0.0003465655810801683,-0.19574059744079755,0.2178171157544572,0.029548850957916713,0.12721923515801337,-0.27716038006682037,-0.009895416538996886
0.165,0.2056509147615169,0.01646182439803015,1.9420389958104755e-05,1.1837061244674174,0.03617744383379727,0.00492467265818513,-1.0893570392289347,-0.046039268231827406,-0.0016440930481432356,0.06964593274462555,0.09932431627557868,0.0003576604655684003,-0.19883334014077633,0.217747589812309,0.029534478420267473,0.1291874073961508,-0.2770719060878877,-0.009892138885835875
0.1675,0.2058264388081443,0.016710111297610568,2.032860952077238e-05,1.1832051711646885,0.03672172467247885,0.004998490634380256,-1.0890316099728334,-0.046731835970089404,-0.0016688192439010298,0.07077385060155186,0.09930516959173528,0.0003689469843353211,-0.20192993359655192,0.21767688531058174,0.029519862032386768,0.1311560829950001,-0.27698205490231703,-0.009888809016722093
0.17,0.20600478688717022,0.016958350086231547,2.1265285923868644e-05,1.1826964715027424,0.037265827271399515,0.00507227176369118,-1.0887012583899132,-0.047424177357631055,-0.0016935370496150503,0.07190517624707558,0.09928582872179056,0.0003804262202604782,-0.2050304459563743,0.21760499657981922,0.029505000610201535,0.13312526970929872,-0.2768908253016098,-0.009885426830462018
0.17250000000000001,0.2061859675928254,0.017206540284025244,2.2230902320282944e-05,1.1821800155997957,0.03780974866285855,0.005146015432044112,-1.0883659831926216,-0.04811628894688378,-0.0017182463343643963,0.07303997055302539,0.0992662982202855,0.00039209927807550693,-0.20813494585205886,0.2175319178382696,0.029489892946063637,0.1350949752990335,-0.2767982160585551,-0.009881992224139149
0.17500000000000002,0.20636998968362377,0.017454681423386312,2.3225944816252337e-05,1.1816557933910152,0.03835348586379061,0.0052197210221475625,-1.0880257830746396,-0.04880816728717691,-0.0017429469669638165,0.07417829489071044,0.09924658273571453,0.0004039672844378209,-0.21124350241903508,0.2174576431912427,0.029474537808609907,0.13706520752832468,-0.2767042259269572,-0.00987850509304773
0.1775,0.20655686206235765,0.017702773047774446,2.425090221604098e-05,1.1811237946473314,0.03889703587693974,0.005293387913752799,-1.0876806567096895,-0.04949980892471417,-0.0017676388159688422,0.07532021111577233,0.0992266870153742,0.0004160313889712736,-0.21435618528451775,0.2173821666268534,0.02945893394185821,0.13903597416874544,-0.2766088536422276,-0.009874965330829485
0.18,0.20674659378627158,0.01795081471259417,2.530626621657797e-05,1.1805840089657396,0.03944039568992033,0.005367015483450629,-1.0873306027520115,-0.05019121040251449,-0.001792321749667209,0.07646578158852631,0.09920661590501986,0.0004282927641814068,-0.2174730645864631,0.21730548201610275,0.029443080065222515,0.14100728299793683,-0.27651209792112263,-0.009871372829403924
0.1825,0.20693919406932196,0.018198805985508652,2.639253147929793e-05,1.1800364257670792,0.03998356227485556,0.005440603104594808,-1.0869756198364018,-0.05088236826036421,-0.0018169956360741084,0.07761506918581929,0.09918637435021319,0.00044075260573882416,-0.220594210985369,0.2172275831114797,0.029426974873213847,0.14297914179954974,-0.2764139574616929,-0.009867727478952674
0.185,0.20713467228343965,0.018446746446686715,2.751019568748163e-05,1.179481034294755,0.04052653258808393,0.005514150147240396,-1.0866157065781952,-0.05157327903477063,-0.0018416603429278794,0.07876813731184426,0.09916596739787839,0.0004534121328076642,-0.2237196956751905,0.21714846354538284,0.029410617035102983,0.14495155836334628,-0.27631443094326125,-0.00986402916791065
0.1875,0.20733303795982452,0.018694635689054166,2.8659759604518437e-05,1.1789178236134228,0.041069303569861285,0.005587655978081153,-1.086250861573248,-0.05226393925891544,-0.0018663157376856733,0.07992504990912086,0.09914540019788885,0.00046627258838042104,-0.22684959039441915,0.21706811682851165,0.029394005194576578,0.14692454048529835,-0.2762135170264005,-0.009860277782957
0.19,0.207534300790273,0.018942473318549594,2.9841727133109123e-05,1.1783467826076472,0.041611872144058364,0.005661119960385975,-1.0858810833979207,-0.052954345462607945,-0.001890961687519086,0.08108587146964849,0.09912467800468534,0.00047933523961944316,-0.2299839674373324,0.21698653634822573,0.029377137969386416,0.14889809596768397,-0.2761112143529111,-0.009856473209005862
0.1925,0.20773847062853817,0.019190258954384656,3.105660537542731e-05,1.177767899980522,0.042154235217853706,0.005734541453934334,-1.0855063706090606,-0.053644494172238356,-0.0019155980593097634,0.08225066704623872,0.09910380617892756,0.0004926013782054381,-0.23312289966542024,0.21690371536687025,0.02936001395099146,0.1508722326191816,-0.27600752154579783,-0.009852615329196903
