delta0,0.5,1.0,2.0
1e-09,8.776552653903495,8.776552682613112,8.776615426489819
1e-08,8.776552804183499,8.776575525264317,8.782943328822112
1e-07,8.776576352126908,8.778873829561794,8.286502858269577
