t,x1,y1,z1,x2,y2,z2,x3,y3,z3
0.125,-4.9262227771887496e-05,0.00030996031673521826,0.00015542531161211404,0.9902578064393162,0.1495522986258597,0.059824861763682645,-0.9902085442115444,-0.02986225894259501,1.97129247052406e-05
0.13,-5.763429781136641e-05,0.00034843030395474364,0.00017475697099437044,0.9894648972145641,0.15549653494579962,0.06220305185537044,-0.9894072629167527,-0.03104496524975447,2.2191173635179163e-05
0.135,-6.703134920363097e-05,0.0003899289021089243,0.00019561907502392312,0.9886412194292424,0.16143634038371762,0.06457950989357933,-0.9885741880800389,-0.032226269285826656,2.4871031396736363e-05
0.14,-7.753397534476247e-05,0.0004345651740238906,0.0002180681056026476,0.9877868101219442,0.16737154884019945,0.06695417109427758,-0.9877092761465995,-0.03340611401422345,2.7760800119758726e-05
0.145,-8.922585480555625e-05,0.00048244734387906747,0.00024216027862015543,0.9869017076235329,0.17330199469164284,0.06932697087574029,-0.9868124817687274,-0.03458444203552204,3.086884563951333e-05
0.15,-0.00010219375738192499,0.0005336827663292216,0.00026795153473379077,0.9859859515458419,0.1792275128054933,0.0716978448650898,-0.98588375778846,-0.03576119557182263,3.4203600176353485e-05
0.155,-0.00011652755060490808,0.0005883778955971019,0.00029549753020487147,0.9850395827700223,0.18514793855523623,0.07406672890473942,-0.9849230552194175,-0.036936316450833444,3.7773565055651336e-05
0.16,-0.00013232020673172013,0.0006466382545339678,0.00032485362779288674,0.9840626434345507,0.19106310783513894,0.0764335590587377,-0.983930323227819,-0.03810974608967301,4.158731346935645e-05
0.165,-0.00014966781023926848,0.0007085684036452987,0.000356074887709362,0.9830551769229092,0.19697285707473391,0.07879827161901004,-0.98290550911267,-0.0392814254783793,4.565349328053874e-05
0.17,-0.00016866956584157255,0.0007742719100789743,0.00038921605863310115,0.9820172278509492,0.20287702325303664,0.08116080311149457,-0.9818485582851078,-0.04045129516311567,4.998082987227471e-05
0.17500000000000002,-0.0001894278070525153,0.0008438513165732238,0.0004243315687885177,0.9809488420539515,0.20877544391248998,0.0835210903021692,-0.9807594142468992,-0.04161929522906323,5.4578129042235615e-05
0.18,-0.0002120480053153592,0.0009174081103616324,0.00046147551708876605,0.9798500665733929,0.21466795717262782,0.08587907020296685,-0.9796380185680776,-0.04278536528298951,5.945427994433619e-05
0.185,-0.00023663877972045862,0.000995042692032503,0.0005007016643453838,0.9787209496434331,0.2205544017434508,0.08823468007757579,-0.9784843108637129,-0.043949444435483334,6.461825807880298e-05
0.19,-0.0002633119073325977,0.0010768543443398593,0.0005420634245461541,0.9775615406771334,0.22643461693850542,0.0905878574471218,-0.9772982287698009,-0.04511147128284527,7.007912833202044e-05
0.195,-0.0002921823341493886,0.0011629412009633894,0.0005856138562029016,0.9763718902524166,0.23230844268766057,0.09293854009572958,-0.9760797079182673,-0.04627138388862394,7.58460480675141e-05
0.2,-0.0003233681867121593,0.0012534002152146228,0.0006314056537709328,0.9751520500977839,0.238175719549573,0.09528666607595965,-0.9748286819110719,-0.0474291197647876,8.192827026942918e-05
0.20500000000000002,-0.0003569907843907626,0.0013483271286866287,0.0006794911391418285,0.9739020730777979,0.24403628872383437,0.09763217371411831,-0.9735450822934072,-0.04858461585252097,8.833514673986341e-05
0.21,-0.00039317465236373957,0.0014478164398445325,0.0007299222532113036,0.9726220131783434,0.24988999206279242,0.09997500161543728,-0.9722288385259799,-0.049737808502636954,9.507613135141277e-05
0.215,-0.0004320475359294174,0.0015519613720655567,0.0007827505474029537,0.9713119254913848,0.2557366720831492,0.102315088669173,-0.9708798779554555,-0.050888633455214737,0.00010216078342405123
0.22,-0.00047374041699755693,0.0016608538403538676,0.0008380271749384512,0.969971866198601,0.261576171977566,0.10465237405373261,-0.9694981257816035,-0.05203702581791986,0.00010959877132895161
0.225,-0.0005183875273390915,0.0017745844213747461,0.000895802883044259,0.9686018925571869,0.2674083356251165,0.1069867972412744,-0.9680835050298479,-0.05318292004649125,0.0001173998756813499
0.23,-0.0005661263668334813,0.0018932423201404502,0.0009561280044522808,0.9672020628836674,0.2732330076020583,0.10931829800249453,-0.966635936516834,-0.054326249922198755,0.0001255739930531976
0.23500000000000001,-0.0006170977210086977,0.002016915337616633,0.0010190524492039296,0.9657724365378828,0.27905003319209826,0.11164681641119245,-0.9651553388168742,-0.0554669485297149,0.00013413113960362397
0.24,-0.0006714456795015853,0.002145689838206276,0.0010846256965285463,0.9643130739068485,0.2848592583963016,0.11397229284869392,-0.9636416282273471,-0.056604948234507915,0.00014308145477752242
0.245,-0.0007293176556939218,0.002279650716930655,0.0011528967867556375,0.9628240363884141,0.2906605299426744,0.11629466800814628,-0.9620947187327202,-0.05774018065960511,0.00015243520509807375
0.25,-0.0007908644075622053,0.00241888136629018,0.0012239143132595793,0.9613053863747335,0.29645369529541554,0.11861388289868431,-0.9605145219671714,-0.05887257666170578,0.00016220278805609544
0.255,-0.000856240059779209,0.0025634636427879862,0.001297726414435437,0.9597571872355583,0.3022386026638353,0.12092987884946543,-0.958900947175779,-0.060002066306623345,0.00017239473609910856
0.26,-0.0009256021271053306,0.0027134778330991025,0.0013743807657045472,0.9581795033013645,0.3080151010109365,0.12324259751357242,-0.9572539011742591,-0.06112857884403568,0.000183021720723011
0.265,-0.0009991115391077736,0.002869002619868068,0.0014539245715485094,0.9565723998463269,0.31378304006165514,0.12555198087178224,-0.9555732883072192,-0.06225204268152331,0.0001940945566692476
0.27,-0.0010769326662455933,0.003030115047117849,0.0015364045575702368,0.9549359430711497,0.31954227031075666,0.12785797123619938,-0.9538590104049041,-0.06337238535787462,0.0002056242062303672
0.275,-0.0011592333473586396,0.0031968904852529008,0.0016218669625807144,0.9532702000857668,0.3252926430303845,0.13016051125375241,-0.9521109667384082,-0.06448953351563753,0.00021762178366685692
0.28,-0.0012461849185984324,0.0033694025956392364,0.0017103575307101059,0.9515752388919237,0.33103401027725765,0.13245954390955175,-0.9503290539733253,-0.06560341287289698,0.00023009855973814307
0.28500000000000003,-0.001337962243839001,0.003547723294744353,0.0018019215035418685,0.949851128365651,0.3367662248995131,0.1347550125301075,-0.948513166121812,-0.0667139481942575,0.0002430659663506494
0.29,-0.00143474374660572,0.003731922717819865,0.0018966036122685112,0.9480979382396428,0.34248914054319035,0.13704686078640566,-0.9466631944930372,-0.06782106326101035,0.00025653560132580204
0.295,-0.001536711443560186,0.003922069182109713,0.001994448069867659,0.9463157390855504,0.3482026116583547,0.13933503269684144,-0.9447790276419903,-0.0689246808404645,0.0002705192332908729
0.3,-0.0016440509795791454,0.0041182291495667715,0.0020954985632970482,0.9445046022962044,0.3539064935048539,0.1416194726300074,-0.9428605513166253,-0.07002472265442077,0.000285028806695548
0.305,-0.0017569516644655313,0.004320467189060743,0.0021997982457071285,0.9426646000677742,0.3596006421577077,0.14390012530733576,-0.9409076484033088,-0.07112110934676848,0.00030007644695711534
0.31,-0.0018756065113296324,0.004528845938060175,0.0023073897286698952,0.9407958053818802,0.3652849145121241,0.14617693580559293,-0.9389201988705507,-0.07221376045018425,0.00031567446573715885
0.315,-0.0020002122766784327,0.004743426063771441,0.002418315074422617,0.9388982919876669,0.3709591682881403,0.14844984955922472,-0.9368980797109886,-0.07330259435191173,0.0003318353663526507
0.32,-0.0021309695096927424,0.004964266219295212,0.002532615787210321,0.9369721343833072,0.37662326203540136,0.15071881236282705,-0.9348411648736146,-0.07438752825469658,0.0003485718499626049
0.325,-0.0022680825949481296,0.005191423004001503,0.0026503328055561388,0.935017407797623,0.38227705513721355,0.1529837703732595,-0.932749325202675,-0.07546847814121503,0.0003658968211843652
0.33,-0.002411759795930075,0.005424950924259878,0.002771506494872526,0.9330341881727698,0.38792040781376463,0.15524467011139384,-0.93062242837684,-0.07654535873802454,0.0003838233937336297
0.335,-0.002562213310216075,0.005664902347492787,0.0028961766388038756,0.9310225521458487,0.3935531811257239,0.15750145846411046,-0.9284603388356327,-0.07761808347321673,0.0004023648970856484
0.34,-0.002719659320596552,0.005911327459012915,0.0030243824312405397,0.9289825770306612,0.3991752369771694,0.15975408268597566,-0.9262629177100647,-0.07868656443618235,0.0004215348827837959
0.34500000000000003,-0.0028843180492037932,0.006164274217597105,0.003156162468218297,0.9269143407994882,0.40478643811818377,0.16200249040079448,-0.9240300227502846,-0.07975071233578099,0.0004413471309872045
0.35000000000000003,-0.0030564138147234597,0.00642378830974347,0.003291554739695862,0.9248179220648952,0.41038664814711817,0.16424662960303876,-0.9217615082501718,-0.0808104364568618,0.000461815657265364
0.355,-0.0032361750927632736,0.006689913102558384,0.003430596621203057,0.9226934000615689,0.4159757315125233,0.1664864486591493,-0.9194572249688057,-0.08186564461508193,0.00048295471964760037
0.36,-0.003423834579453429,0.006962689595220022,0.0035733248653522535,0.9205408546281889,0.42155355351474855,0.16872189630871234,-0.9171170200487355,-0.08291624310996883,0.0005047788259353401
0.365,-0.0036196292583533024,0.007242156368965056,0.0037197755932056676,0.9183603661893393,0.4271199803072073,0.1709529216655092,-0.914740736930986,-0.08396213667617267,0.000527302741285069
0.37,-0.0038238004707390467,0.007528349535545248,0.0038699842854911567,0.9161520157374619,0.43267487889731004,0.17317947421843888,-0.9123282152667228,-0.08500322843285563,0.0005505414960698974
0.375,-0.004036593989346628,0.007821302684100537,0.004023985773659089,0.913915884814858,0.4382181171470632,0.1754015038323132,-0.9098792908255113,-0.08603941983116405,0.0005745103940276376
0.38,-0.004258260095644877,0.008121046826395306,0.004181814230772911,0.9116520554957409,0.4437495637733345,0.17761896074852374,-0.9073937954000961,-0.0870706105997301,0.0005992250207033046
0.385,-0.0044890536607131385,0.00842761034036449,0.00434350316222602,0.909360610368344,0.44926908834778445,0.17983179558558,-0.904871556707631,-0.08809669868814919,0.0006247012521939481
0.39,-0.004729234229798075,0.008741018911916192,0.0045090853962775415,0.9070416325170871,0.45477656129646304,0.18203995933951866,-0.9023123982872892,-0.0891175802083795,0.0006509552642037266
0.395,-0.004979066110624207,0.009061295474937437,0.0046785930743996245,0.9046952055048074,0.46027185389907244,0.1842434033841832,-0.8997161393941833,-0.09013314937401007,0.0006780035414171297
0.4,-0.005238818465532749,0.009388460149449787,0.004852057641428865,0.9023214133550568,0.4657548382878939,0.18644207947137284,-0.897082594889524,-0.09114329843734384,0.0007058628871982606
0.405,-0.005508765407523341,0.009722530177861396,0.0050295098355144525,0.8999203405344705,0.47122538744638043,0.18863593973086146,-0.8944115751269471,-0.09214791762424188,0.000734550433624087
0.41000000000000003,-0.005789186100273206,0.010063519859262245,0.00521097967785567,0.8974920719352119,0.4766833752074131,0.19082493667028477,-0.8917028858349387,-0.0931468950666754,0.0007640836518595679
0.41500000000000004,-0.006080364862208341,0.010411440481709161,0.005396496462221323,0.8950366928574958,0.48212867625122247,0.19300902317489613,-0.8889563279952875,-0.09414011673293166,0.0007944803628825679
0.42,-0.0063825912747012825,0.01076630025244732,0.005586088744243735,0.8925542889921951,0.48756116610297306,0.1951881525071898,-0.8861716977174938,-0.0951274663554204,0.0008257587485664664
0.425,-0.006696160297741893,0.011128104224197589,0.005779784330151099,0.89004494640369,0.4929807211301105,0.19736227830645298,-0.8833487861059482,-0.09610882535430812,0.0008579373633959158
0.43,-0.00702137242877116,0.011496854197894216,0.005977610261376671,0.8875087515145241,0.4983872185405788,0.19953135458892954,-0.880487379085753,-0.09708407273847305,0.0008910351496937824
0.435,-0.007358533796130318,0.011872548661677761,0.006179592805910794,0.8849457910868479,0.5037805363785879,0.20169533574652646,-0.8775872572907176,-0.09805308504026573,0.0009250714475627425
0.44,-0.007707956298569518,0.012255182703774417,0.006385757445140986,0.8823561522060948,0.5091605535211814,0.20385417654610613,-0.8746481959075253,-0.09901573622495582,0.0009600660087528744
0.445,-0.008069957751136825,0.012644747922472735,0.006596128860291427,0.8797399222645665,0.5145271496745839,0.2060078321287114,-0.8716699645134297,-0.09997189759705671,0.0009960390109971604
0.45,-0.00844486203104648,0.013041232336205612,0.006810730919051471,0.877097188944879,0.5198802053700717,0.2081562580085644,-0.8686523269138327,-0.10092143770627739,0.0010330110723841053
0.455,-0.00883299923170567,0.013444620289079202,0.007029586661561867,0.8744280402036616,0.5252196019595926,0.2102994100719818,-0.8655950409719559,-0.1018642222486719,0.0010710032664563354
0.46,-0.009234705825132434,0.013854892351667099,0.007252718285732674,0.8717325642554994,0.5305452216111357,0.2124372445762043,-0.8624978584303671,-0.10280011396280286,0.00111003713806303
0.465,-0.009650324832997381,0.014272025216888213,0.007480147131866833,0.869010849557106,0.5358569473038469,0.21456971814813913,-0.8593605247241086,-0.10372897252073524,0.0011501347199940383
0.47000000000000003,-0.010080206006521871,0.014695991590786661,0.007711893666563357,0.8662629847917142,0.5411546628228906,0.21669678778301313,-0.8561827787851923,-0.1046506544136773,0.0011913185504235314
0.47500000000000003,-0.010524706015465273,0.015126760078032084,0.007947977465874122,0.8634890588536741,0.5464382527540527,0.21881841084293485,-0.8529643528382089,-0.10556501283208483,0.0012336116911910431
0.48,-0.01098418864643401,0.015564295061958743,0.008188417197688211,0.8606891608332461,0.5517076024780864,0.22093454505536403,-0.8497049721868121,-0.10647189754004514,0.00127703774694775
0.485,-0.011459025010745,0.0160085565789618,0.008433230603317805,0.8578633800015747,0.5569625981647957,0.22304514851148635,-0.8464043549908299,-0.10737115474375754,0.0013216208851958458
0.49,-0.011949593762076136,0.01645950018706908,0.008682434478259539,0.8550118057958369,0.5622031267668574,0.22515017966449163,-0.8430622120337609,-0.10826262695392644,0.0013673858572488561
0.495,-0.012456281324136495,0.016917076828506808,0.008936044652105358,0.8521345278045458,0.567429076013377,0.2272495973277539,-0.8396782464804095,-0.1091461528418838,0.001414358020140751
0.5,-0.012979482128588914,0.017381232686077563,0.009194075967576789,0.8492316357530045,0.5726403344031796,0.22934336067291156,-0.8362521536244157,-0.1100215670892572,0.0014625633595117043
0.505,-0.013519598863457551,0.017851909033168946,0.009456542258656622,0.8463032194888932,0.5778367911978313,0.23143142922784507,-0.8327836206254358,-0.11088870023100017,0.001512028513498354
0.51,-0.014077042732253128,0.01832904207721123,0.00972345632779196,0.8433493689679805,0.5830183364143899,0.23351376287455167,-0.8292723262357274,-0.11174737849160109,0.0015627807976564107
0.515,-0.014652233724639816,0.018812562796029036,0.009994829922078122,0.8403701742399851,0.588184860817899,0.23559032184692255,-0.8257179405153454,-0.1125974236139279,0.0016148482309993795
0.52,-0.015245600947860894,0.019302396736398712,0.010270673703134049,0.8373657254378042,0.5933362559147849,0.23766106672912987,-0.8221201244899433,-0.1134386526511835,0.0016682595677361255
0.525,-0.015857582922288328,0.019798463835402902,0.010550997221168002,0.8343361127635237,0.5984724139447989,0.23972595845318664,-0.8184785298412355,-0.11427087778020174,0.0017230443256454075
0.53,-0.01648862788802342,0.020300678232835878,0.010835808887754204,0.8312814264741987,0.603593227872601,0.24178495829633867,-0.8147927985861754,-0.11509390610543671,0.0017792328159071907
0.535,-0.01713919415812362,0.020808948055424877,0.01112511594398685,0.8282017568700119,0.6086985913798506,0.2438380278788341,-0.8110625627118884,-0.11590753943527539,0.0018368561771791164
0.54,-0.017809750474864057,0.02132317519904278,0.011418924428545675,0.8250971942817575,0.6137883988567635,0.24588512916142302,-0.8072874438068935,-0.11671157405580619,0.0018959464100313898
0.545,-0.01850077638769125,0.021843255096677734,0.011717239143577779,0.8219678290587681,0.6188625453935476,0.24792622444283707,-0.8034670526710769,-0.11750580049022524,0.001956536413585235
0.55,-0.019212762653665935,0.02236907647152642,0.01202006361830401,0.8188137515572493,0.6239209267717074,0.24996127635724144,-0.7996009889035834,-0.1182900032432338,0.002018660024454645
0.555,-0.01994621166119224,0.02290052107457764,0.012327400070258255,0.8156350521289883,0.6289634394552024,0.2519902478716507,-0.7956888404677961,-0.11906396052977994,0.002082352058091156
0.56,-0.020701637877830217,0.023437463406052947,0.012639249364067918,0.8124318211103988,0.633989980581445,0.2540131022833008,-0.7917301832325686,-0.11982744398749783,0.002147648352631372
0.5650000000000001,-0.021479568322988814,0.023979770420070996,0.012955610967683938,0.8092041488118691,0.6390004479521267,0.25602980321696917,-0.7877245804888803,-0.12058021837219761,0.002214585815346969
0.5700000000000001,-0.022280543066296458,0.02452730121190232,0.013276482905968626,0.8059521255073767,0.643994740023857,0.25804031462223453,-0.7836715824410803,-0.12132204123575917,0.0022832024717969086
0.5750000000000001,-0.023105115752446274,0.025079906687181217,0.013601861711549673,0.8026758414243351,0.648972755898602,0.2600446007706688,-0.7795707256718889,-0.1220526625857831,0.0023535375177815843
0.58,-0.02395385415331299,0.025637429212441443,0.013931742372848624,0.799375386733636,0.6539343953139104,0.26204262625295277,-0.7754215325803231,-0.12277182452635171,0.0024256313741986327
0.585,-0.024827340748138853,0.026199702246342493,0.014266118279192165,0.7960508515398528,0.6588795586329115,0.26403435597590774,-0.771223510791714,-0.1234792608792539,0.002499525744900143
0.59,-0.025726173332732753,0.02676654995084289,0.014604981162895625,0.7927023258715782,0.6638081468340766,0.26601975515943654,-0.7669761525388457,-0.12417469678491949,0.0025752636776678974
0.595,-0.026650965714435575,0.027337786740570177,0.01494832103120275,0.789329899674686,0.6687200615020087,0.26799878933408544,-0.7626789339602505,-0.12485784824257876,0.002652889634711834
0.6,-0.027602348421617465,0.02791321682326748,0.015296126097201422,0.7859336628046036,0.673615204817483,0.26997142433822807,-0.7583313143829863,-0.12552842164075043,0.0027324495645705367
0.605,-0.028580969415779582,0.02849263373660996,0.015648382710618785,0.7825137050166605,0.678493479546377,0.27193762631466123,-0.753932735600881,-0.12618611328298682,0.002813990974720049
0.61,-0.029587494893350448,0.0290758198213592,0.0160050752782468,0.7790701159593426,0.683354789029552,0.2738973617077854,-0.7494826210659924,-0.1268306088509112,0.002897563013967846
0.615,-0.030622610119602576,0.029662545671541224,0.016366186180989388,0.775602985167141,0.6881990371722762,0.2758505972605657,-0.7449803750475386,-0.12746158284381737,0.002983216558444915
0.62,-0.031687020320819825,0.030252569541289808,0.01673169568409179,0.7721124020540361,0.6930261284336755,0.27779730001154795,-0.7404253817332164,-0.12807869797496532,0.0030710043043602796
0.625,-0.03278145163741405,0.030845636706100826,0.017101581840215527,0.7685984559075499,0.6978359678161749,0.27973743729190625,-0.7358170042701361,-0.12868160452227564,0.0031609808678782344
0.63,-0.03390665214068961,0.03144147877624342,0.017475820385022035,0.7650612358832907,0.702628460854882,0.2816709767224994,-0.7311545837426012,-0.12926993963112535,0.003253202892478589
0.635,-0.035063392915954464,0.03203981296007359,0.0178543846249283,0.7615008309999204,0.707403513606874,0.28359788621091153,-0.7264374380839661,-0.12984332656694753,0.0033477291641601965
0.64,-0.036252469214676356,0.03264034127499614,0.01823724531669761,0.7579173301344739,0.7121610326403415,0.2855181339484544,-0.7216648609197978,-0.13040137391533754,0.003444620734848053
0.645,-0.03747470167838268,0.03324274970382043,0.018624370538528712,0.7543108220179555,0.7169009250235482,0.2874316884071071,-0.716836120339573,-0.13094367472736845,0.0035439410543642537
0.65,-0.038730937637002805,0.03384670729425593,0.01901572555230653,0.7506813952311435,0.7216230983135622,0.2893385183363705,-0.7119504575941409,-0.13146980560781793,0.0036457561113230957
0.655,-0.04002205251286152,0.034451865174775595,0.019411272652499416,0.7470291382014842,0.7263274605452793,0.29123859276031544,-0.7070070856886229,-0.13197932572005475,0.0037501345871852275
0.66,-0.04134895139378786,0.03505785543325751,0.019810970992684432,0.7433541392028759,0.7310139202217878,0.2931318809753933,-0.7020051878090882,-0.13247177565504512,0.0038571480319223614
0.665,-0.04271257059935747,0.03566429000603116,0.02021477641495908,0.7396564863518051,0.7356823863022528,0.2950183525469427,-0.6969439157524479,-0.13294667630828383,0.0039668710380983165
0.67,-0.044113879430375466,0.03627075941674753,0.020622641254890342,0.7359362676064409,0.7403327681911372,0.29689797730645734,-0.6918223881760657,-0.13340352760788474,0.004079381438652413
0.675,-0.045553882031366594,0.03687683142520258,0.021034514132353545,0.732193570765889,0.7449649757271514,0.29877072534874344,-0.6866396887345225,-0.1338418071523539,0.004194760518903086
0.68,-0.04703361940373761,0.03748204955079695,0.021450339722337133,0.7284284834702932,0.7495789191723647,0.3006365670292007,-0.6813948640665558,-0.1342609687231616,0.004313093248462249
0.685,-0.048554171580570654,0.03808593146077986,0.021870058504158768,0.7246410932017249,0.7541745092014163,0.3024954729611919,-0.6760869216211545,-0.13466044066219607,0.0044344685346494215
0.6900000000000001,-0.05011665997186723,0.03868796721530696,0.022293606487859496,0.7208314872857252,0.7587516568907138,0.3043474140134447,-0.6707148273138581,-0.13503962410602063,0.004558979498695971
0.6950000000000001,-0.05172224988906244,0.03928761736134188,0.022720914916542823,0.7169997528933696,0.7633102737075139,0.3061923613074275,-0.6652775030043072,-0.1353978910688557,0.00468672377602981
0.7000000000000001,-0.05337215325762893,0.03988431086743119,0.0231519099434254,0.7131459770437226,0.7678502714987774,0.30803028621464384,-0.6597738237860938,-0.13573458236620836,0.004817803841930911
0.705,-0.05506763156148035,0.04047744285673076,0.023586512276452122,0.7092702466072979,0.7723715624802306,0.3098611603540743,-0.6542026150458176,-0.13604900533696138,0.004952327369473678
0.71,-0.056809999125769985,0.0410663720340345,0.024024636772905998,0.7053726483122539,0.7768740592268786,0.31168495559042714,-0.648562649186484,-0.13634043126091308,0.005090407636666949
0.715,-0.058600626564479265,0.04165041797580339,0.024466192013075618,0.7014532687487762,0.7813576746616379,0.3135016440314312,-0.6428526421842972,-0.13660809263744128,0.0052321639554932685
0.72,-0.0604409445850748,0.042228858096096014,0.024911079821189605,0.697512194375631,0.7858223220449392,0.3153111980256826,-0.6370712497905564,-0.13685118014103517,0.005377722153127869
0.725,-0.062332448132264,0.042800924303473806,0.02535919473641734,0.6935495115276298,0.7902679149644064,0.31711359016057306,-0.631217063395366,-0.13706883926788024,0.0055272151030096636
0.73,-0.0642767009272959,0.04336579928949689,0.025810423424054214,0.6895653064243039,0.7946943673248021,0.31890879326040045,-0.6252886054970082,-0.13726016661429902,0.005680783315545449
0.735,-0.0662753404319525,0.04392261241979246,0.026264644022241473,0.6855596651795883,0.799101593338026,0.32069678038455085,-0.6192843247476361,-0.13742420575781836,0.005838575593207775
0.74,-0.06833008326476439,0.044470435200316114,0.026721725419851027,0.6815326738122865,0.8034895075129312,0.32247752482562914,-0.6132025905475222,-0.13755994271324726,0.006000749754519948
0.745,-0.07044273114018347,0.045008276242033074,0.02718152645268879,0.6774844182576824,0.8078580246452308,0.3242510001076819,-0.6070416871174991,-0.13766630088726386,0.006167473439629467
0.75,-0.07261517749929358,0.0455350755357452,0.027643894986154084,0.6734149843817503,0.8122070598086675,0.32601717998513774,-0.6007998068824569,-0.13774213534441268,0.006338925028708308
0.755,-0.07484941472218673,0.04604969816295992,0.028108666906461396,0.6693244579952343,0.8165365283450666,0.32777603844120723,-0.5944750432730478,-0.13778622650802652,0.00651529465233147
0.76,-0.07714754214069228,0.04655092719707627,0.028575664978676127,0.6652129248698191,0.8208463458550906,0.32952754968670617,-0.5880653827291269,-0.13779727305216694,0.006696785334617839
