delta0,0.5,1.0,2.0
1e-09,0.16368438926006118,0.1636937763204791,0.16367721113914563
1e-08,0.16368252817917275,0.16368263655769008,0.16368204997449537
1e-07,0.1636817539641685,0.163681755933488,0.16368161901410958
