delta0,0.5,1.0,2.0
1e-09,0.20153479725520315,0.20154098351879482,0.20153029517758178
1e-08,0.20151724222287482,0.20152286844545425,0.20152389983923893
1e-07,0.20151983552287525,0.20151982736748564,0.20152005469550996
